;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
496;(639, 100);(684, 123);(662, 123);(640, 191);(617, 258);(707, 123);(707, 235);(617, 281);(685, 303);(640, 438);(662, 573);(707, 303);(684, 461);(685, 596);(639, 78);(640, 78);(662, 101);(684, 78);(303, 0)
497;(639, 100);(684, 123);(662, 123);(640, 191);(617, 258);(706, 123);(707, 235);(617, 280);(684, 303);(639, 438);(662, 573);(707, 303);(707, 461);(707, 596);(639, 78);(640, 78);(662, 101);(684, 78);(303, 0)
498;(639, 100);(684, 123);(662, 123);(662, 213);(639, 236);(685, 123);(706, 235);(617, 280);(684, 303);(639, 438);(640, 573);(707, 303);(707, 461);(729, 596);(639, 79);(640, 78);(662, 101);(684, 78);(303, 0)
499;(640, 100);(684, 123);(662, 123);(662, 214);(639, 258);(685, 123);(685, 236);(617, 280);(684, 303);(639, 438);(617, 573);(707, 303);(729, 461);(752, 596);(639, 79);(640, 78);(662, 101);(684, 78);(303, 0)
500;(640, 101);(685, 124);(684, 124);(640, 213);(639, 236);(685, 124);(685, 236);(617, 281);(684, 304);(639, 438);(595, 573);(707, 304);(729, 461);(774, 596);(639, 79);(640, 78);(662, 101);(684, 78);(303, 0)
501;(640, 101);(685, 145);(684, 145);(640, 213);(639, 236);(685, 145);(684, 236);(617, 281);(684, 325);(639, 438);(572, 551);(707, 325);(730, 461);(775, 596);(639, 101);(662, 79);(662, 101);(684, 78);(303, 0)
502;(640, 101);(685, 146);(684, 145);(662, 235);(639, 236);(685, 146);(684, 236);(617, 281);(684, 326);(639, 438);(572, 573);(707, 326);(730, 461);(797, 596);(639, 101);(640, 100);(662, 101);(684, 78);(281, 0)
503;(640, 101);(685, 146);(685, 146);(662, 235);(639, 236);(685, 146);(684, 258);(617, 281);(684, 326);(617, 460);(573, 573);(707, 326);(730, 461);(819, 596);(639, 101);(640, 101);(662, 101);(684, 79);(281, 0)
504;(640, 101);(685, 146);(684, 146);(640, 213);(639, 236);(685, 146);(684, 258);(617, 281);(684, 326);(617, 460);(594, 574);(707, 326);(730, 483);(819, 574);(640, 101);(661, 101);(662, 101);(684, 100);(281, 0)
505;(640, 101);(685, 146);(684, 146);(662, 236);(639, 236);(685, 146);(684, 258);(617, 281);(662, 326);(617, 460);(595, 574);(706, 326);(729, 483);(819, 573);(639, 101);(640, 101);(662, 101);(684, 100);(281, 0)
506;(640, 101);(684, 146);(684, 146);(662, 236);(639, 236);(685, 146);(685, 258);(617, 281);(662, 326);(617, 439);(617, 573);(706, 326);(707, 483);(819, 551);(639, 101);(640, 101);(662, 101);(684, 79);(281, 0)
507;(639, 101);(684, 146);(684, 146);(662, 235);(639, 236);(685, 146);(685, 258);(617, 281);(684, 326);(617, 438);(618, 574);(706, 326);(685, 483);(797, 551);(639, 101);(640, 100);(662, 101);(684, 79);(281, 0)
508;(639, 101);(685, 146);(684, 145);(662, 235);(639, 236);(706, 145);(685, 236);(617, 281);(684, 326);(640, 461);(640, 595);(707, 326);(684, 461);(775, 550);(639, 101);(640, 100);(662, 101);(684, 78);(281, 0)
509;(640, 101);(685, 145);(684, 145);(640, 213);(617, 258);(707, 145);(706, 236);(617, 281);(684, 325);(661, 461);(662, 596);(707, 325);(662, 461);(774, 551);(639, 100);(640, 79);(662, 101);(684, 78);(281, 0)
510;(640, 101);(684, 145);(662, 124);(640, 213);(617, 258);(707, 145);(707, 236);(617, 281);(685, 303);(662, 461);(684, 573);(707, 304);(640, 461);(751, 551);(639, 100);(640, 79);(662, 101);(684, 78);(281, 0)
511;(640, 101);(685, 124);(662, 124);(662, 214);(617, 259);(707, 124);(707, 236);(639, 280);(685, 303);(684, 439);(707, 551);(707, 303);(640, 439);(707, 573);(639, 79);(640, 78);(662, 101);(684, 78);(281, 0)
512;(640, 101);(685, 124);(662, 124);(662, 214);(639, 258);(707, 124);(707, 236);(639, 280);(707, 303);(685, 460);(707, 574);(707, 303);(639, 439);(684, 574);(639, 79);(661, 78);(662, 101);(684, 78);(281, 0)
513;(640, 101);(685, 145);(662, 145);(662, 214);(639, 258);(707, 145);(707, 236);(639, 280);(707, 303);(707, 461);(729, 595);(707, 303);(639, 438);(662, 595);(640, 79);(662, 78);(662, 101);(684, 78);(281, 0)
514;(640, 101);(685, 146);(662, 145);(662, 235);(639, 258);(707, 145);(707, 236);(639, 281);(707, 304);(707, 460);(752, 595);(707, 304);(639, 439);(617, 574);(640, 79);(662, 79);(662, 101);(685, 78);(281, 0)
515;(640, 101);(685, 146);(662, 146);(662, 236);(617, 281);(707, 146);(707, 236);(639, 281);(707, 325);(729, 461);(774, 574);(707, 325);(639, 439);(595, 573);(640, 100);(662, 79);(662, 101);(685, 78);(281, 0)
516;(640, 101);(685, 146);(662, 146);(662, 235);(617, 281);(707, 146);(707, 236);(639, 281);(706, 326);(730, 461);(775, 595);(707, 325);(640, 439);(594, 573);(640, 101);(662, 100);(662, 101);(685, 78);(281, 0)
517;(640, 101);(685, 146);(662, 146);(662, 236);(617, 281);(707, 146);(707, 258);(639, 281);(707, 326);(730, 461);(797, 573);(707, 326);(639, 439);(594, 573);(640, 101);(662, 100);(662, 101);(685, 79);(281, 0)
518;(640, 101);(685, 146);(662, 168);(662, 236);(617, 281);(707, 146);(707, 258);(639, 281);(707, 326);(730, 461);(819, 573);(707, 326);(639, 460);(594, 596);(640, 101);(662, 101);(662, 101);(684, 100);(281, 0)
519;(640, 123);(685, 146);(662, 146);(662, 236);(639, 281);(707, 146);(707, 258);(639, 303);(707, 326);(729, 483);(819, 573);(707, 326);(639, 461);(595, 596);(640, 101);(661, 101);(662, 101);(684, 100);(281, 0)
520;(640, 101);(685, 146);(662, 146);(662, 236);(617, 281);(707, 146);(707, 258);(639, 303);(707, 326);(707, 483);(819, 551);(707, 326);(639, 460);(617, 596);(639, 101);(640, 101);(662, 101);(684, 100);(281, 0)
521;(640, 101);(685, 146);(662, 146);(662, 236);(617, 281);(707, 146);(707, 258);(639, 303);(706, 326);(685, 461);(797, 551);(707, 326);(639, 461);(639, 596);(639, 101);(640, 101);(662, 101);(684, 79);(281, 0)
522;(640, 101);(684, 146);(662, 146);(662, 236);(617, 281);(707, 146);(707, 236);(639, 281);(685, 325);(662, 461);(796, 551);(707, 326);(640, 461);(640, 596);(639, 101);(640, 100);(662, 101);(684, 78);(303, 0)
523;(639, 101);(684, 146);(662, 145);(662, 214);(617, 281);(707, 146);(707, 236);(639, 281);(685, 304);(662, 461);(774, 550);(707, 325);(662, 461);(662, 596);(639, 101);(640, 79);(662, 101);(684, 78);(281, 0)
524;(639, 101);(684, 146);(662, 145);(640, 213);(617, 280);(707, 145);(707, 236);(639, 281);(685, 304);(662, 461);(752, 551);(707, 304);(662, 461);(684, 596);(639, 100);(640, 79);(662, 101);(684, 78);(281, 0)
525;(639, 101);(684, 145);(662, 124);(640, 213);(617, 280);(707, 145);(707, 236);(639, 281);(685, 304);(640, 438);(662, 528);(707, 304);(685, 461);(707, 596);(639, 79);(640, 79);(662, 101);(684, 78);(281, 0)
526;(639, 101);(684, 124);(662, 124);(662, 214);(617, 280);(707, 124);(707, 236);(639, 281);(684, 304);(639, 438);(684, 551);(707, 304);(707, 461);(729, 596);(639, 79);(640, 78);(662, 101);(684, 78);(303, 0)
527;(639, 101);(685, 124);(662, 124);(662, 235);(617, 281);(706, 124);(707, 236);(639, 281);(684, 304);(639, 438);(662, 573);(707, 304);(707, 461);(751, 596);(639, 79);(640, 78);(662, 101);(684, 78);(281, 0)
528;(639, 101);(685, 124);(662, 124);(662, 235);(617, 281);(706, 124);(707, 236);(639, 281);(684, 304);(639, 438);(617, 573);(707, 304);(729, 461);(752, 596);(639, 100);(640, 79);(662, 101);(684, 78);(303, 0)
529;(640, 101);(685, 145);(662, 145);(662, 236);(639, 258);(706, 145);(707, 236);(639, 281);(684, 326);(639, 438);(595, 573);(707, 326);(730, 461);(774, 596);(639, 100);(640, 79);(662, 101);(684, 78);(281, 0)
530;(640, 101);(685, 146);(684, 146);(662, 236);(639, 258);(706, 145);(706, 236);(617, 281);(684, 326);(639, 438);(594, 551);(707, 326);(752, 461);(797, 596);(639, 100);(640, 100);(662, 101);(684, 78);(281, 0)
531;(639, 101);(685, 146);(684, 146);(662, 236);(639, 258);(685, 146);(707, 236);(639, 281);(684, 326);(639, 439);(594, 551);(707, 326);(752, 461);(819, 595);(639, 101);(640, 100);(662, 101);(684, 79);(281, 0)
532;(639, 101);(684, 146);(662, 146);(662, 236);(639, 258);(685, 146);(707, 236);(639, 281);(684, 326);(617, 439);(594, 574);(707, 326);(752, 461);(819, 573);(639, 101);(640, 101);(662, 101);(684, 100);(281, 0)
533;(639, 101);(684, 146);(662, 146);(662, 236);(639, 259);(685, 146);(707, 258);(618, 281);(684, 326);(617, 460);(595, 574);(707, 326);(730, 483);(841, 573);(617, 101);(640, 101);(662, 123);(684, 100);(281, 0)
534;(639, 101);(684, 146);(662, 146);(662, 236);(617, 281);(685, 146);(707, 258);(639, 281);(662, 326);(617, 460);(617, 573);(707, 326);(729, 483);(819, 551);(617, 101);(640, 101);(662, 101);(684, 79);(146, 0)
535;(639, 101);(684, 146);(662, 146);(640, 213);(617, 281);(685, 146);(707, 236);(639, 281);(684, 325);(639, 438);(639, 573);(707, 326);(707, 483);(819, 551);(617, 101);(640, 100);(640, 101);(684, 79);(124, 0)
536;(639, 101);(684, 146);(662, 145);(662, 236);(617, 281);(685, 145);(707, 236);(639, 281);(684, 326);(640, 460);(640, 595);(707, 326);(685, 483);(797, 551);(617, 101);(640, 100);(640, 101);(684, 78);(124, 0)
537;(639, 101);(684, 145);(662, 124);(662, 236);(617, 281);(685, 124);(707, 236);(639, 281);(684, 304);(662, 461);(662, 596);(707, 325);(662, 461);(775, 550);(617, 100);(640, 79);(640, 101);(684, 78);(124, 0)
538;(639, 101);(684, 145);(662, 124);(662, 214);(639, 258);(706, 124);(707, 236);(640, 281);(685, 303);(662, 461);(684, 574);(707, 303);(662, 461);(752, 551);(617, 100);(640, 79);(640, 101);(684, 78);(101, 0)
539;(639, 101);(684, 124);(662, 124);(684, 213);(640, 258);(685, 123);(729, 235);(640, 281);(685, 303);(684, 438);(707, 551);(707, 303);(640, 439);(729, 551);(639, 79);(640, 78);(640, 101);(684, 78);(101, 0)
540;(639, 101);(684, 124);(662, 124);(684, 213);(640, 258);(685, 123);(729, 235);(640, 281);(707, 303);(707, 460);(729, 573);(707, 303);(639, 438);(685, 573);(639, 78);(640, 78);(662, 101);(684, 78);(101, 0)
541;(639, 101);(684, 145);(662, 124);(662, 235);(640, 258);(685, 123);(730, 235);(662, 259);(706, 303);(707, 460);(730, 574);(707, 303);(639, 438);(662, 595);(639, 78);(640, 78);(662, 101);(684, 78);(56, 0)
542;(639, 101);(684, 145);(662, 145);(662, 236);(640, 258);(706, 124);(730, 235);(662, 259);(685, 303);(729, 439);(752, 574);(707, 303);(639, 438);(617, 574);(617, 100);(640, 78);(640, 101);(684, 78);(101, 0)
543;(639, 101);(684, 146);(662, 145);(662, 236);(639, 259);(707, 145);(751, 235);(662, 259);(685, 304);(730, 460);(774, 574);(707, 304);(639, 438);(595, 573);(639, 79);(640, 79);(640, 101);(684, 78);(79, 0)
544;(639, 101);(684, 146);(662, 146);(662, 236);(639, 259);(707, 145);(751, 236);(662, 280);(685, 304);(730, 460);(797, 573);(707, 325);(640, 438);(594, 573);(617, 100);(640, 79);(640, 101);(684, 78);(101, 0)
545;(639, 101);(684, 146);(662, 146);(640, 258);(617, 281);(707, 146);(751, 236);(662, 281);(685, 326);(751, 461);(819, 573);(707, 326);(639, 439);(594, 573);(617, 101);(640, 100);(640, 101);(684, 79);(101, 0)
546;(639, 101);(684, 146);(662, 146);(640, 258);(617, 281);(706, 146);(751, 236);(662, 281);(685, 326);(730, 461);(819, 551);(706, 326);(639, 460);(594, 596);(617, 101);(639, 101);(640, 101);(684, 79);(101, 0)
547;(639, 101);(684, 146);(662, 146);(640, 258);(617, 281);(685, 146);(751, 236);(662, 281);(685, 326);(729, 483);(819, 551);(685, 326);(617, 461);(595, 596);(617, 101);(639, 101);(640, 101);(662, 100);(101, 0)
548;(618, 101);(662, 146);(662, 146);(640, 258);(617, 281);(685, 146);(730, 236);(662, 281);(684, 326);(707, 483);(819, 551);(706, 326);(617, 460);(617, 596);(617, 101);(639, 100);(640, 101);(662, 100);(101, 0)
549;(617, 101);(662, 146);(662, 146);(662, 236);(617, 281);(685, 146);(729, 236);(640, 281);(684, 326);(684, 461);(796, 529);(707, 326);(639, 460);(639, 596);(617, 101);(639, 100);(640, 101);(662, 79);(0, 0)
550;(617, 101);(662, 146);(662, 146);(662, 236);(617, 280);(684, 145);(707, 236);(639, 281);(684, 325);(662, 461);(774, 528);(707, 326);(640, 461);(662, 596);(617, 100);(639, 79);(640, 101);(662, 78);(0, 0)
551;(617, 101);(662, 145);(662, 145);(639, 213);(617, 258);(684, 124);(707, 235);(639, 259);(684, 304);(662, 461);(752, 550);(707, 304);(662, 461);(662, 596);(617, 100);(639, 79);(640, 101);(662, 78);(0, 0)
552;(617, 101);(662, 124);(662, 124);(640, 213);(617, 258);(685, 124);(707, 235);(617, 258);(684, 303);(640, 438);(729, 551);(707, 303);(684, 460);(685, 596);(617, 79);(639, 78);(640, 101);(662, 78);(0, 0)
553;(617, 101);(662, 124);(662, 123);(639, 213);(617, 236);(684, 123);(707, 235);(617, 258);(684, 303);(639, 438);(685, 573);(707, 303);(685, 461);(707, 596);(617, 79);(639, 78);(640, 101);(662, 78);(0, 0)
554;(617, 101);(662, 124);(661, 123);(640, 213);(617, 236);(684, 123);(685, 235);(617, 236);(684, 303);(639, 438);(662, 573);(707, 303);(707, 461);(729, 596);(617, 79);(639, 78);(640, 101);(662, 78);(79, 0)
555;(639, 101);(662, 124);(662, 124);(640, 213);(617, 235);(684, 124);(685, 236);(617, 236);(684, 304);(617, 438);(639, 573);(707, 304);(729, 461);(752, 596);(617, 79);(639, 78);(640, 101);(662, 78);(281, 0)
556;(639, 101);(662, 124);(662, 145);(661, 213);(617, 214);(684, 124);(684, 236);(595, 236);(684, 325);(617, 438);(617, 573);(707, 304);(730, 461);(774, 596);(617, 79);(639, 78);(640, 101);(662, 78);(281, 0)
557;(618, 101);(662, 145);(662, 145);(640, 214);(617, 281);(684, 145);(684, 236);(595, 236);(684, 325);(617, 438);(595, 573);(707, 325);(751, 461);(797, 596);(617, 100);(639, 79);(639, 101);(662, 78);(281, 0)
558;(617, 101);(662, 146);(662, 145);(662, 236);(617, 281);(684, 145);(684, 236);(595, 258);(684, 325);(617, 438);(595, 573);(707, 325);(751, 461);(819, 574);(617, 101);(639, 100);(639, 101);(662, 78);(281, 0)
559;(617, 101);(662, 146);(662, 146);(662, 258);(595, 258);(684, 146);(684, 236);(595, 258);(662, 326);(617, 439);(617, 573);(707, 326);(730, 461);(819, 573);(617, 101);(639, 100);(639, 101);(662, 79);(281, 0)
560;(617, 101);(662, 146);(662, 146);(640, 236);(595, 258);(684, 146);(684, 258);(595, 258);(662, 326);(617, 439);(617, 574);(707, 326);(729, 483);(819, 573);(617, 101);(639, 100);(639, 101);(662, 100);(281, 0)
561;(617, 101);(662, 146);(662, 146);(640, 236);(617, 258);(684, 146);(684, 258);(617, 259);(662, 326);(617, 460);(639, 574);(706, 326);(707, 483);(819, 551);(617, 101);(639, 101);(639, 101);(662, 100);(281, 0)
562;(617, 123);(662, 146);(662, 146);(640, 236);(617, 259);(684, 146);(685, 258);(617, 281);(662, 326);(617, 460);(662, 595);(707, 326);(707, 483);(819, 551);(617, 101);(618, 101);(639, 101);(662, 101);(281, 0)
563;(617, 123);(662, 168);(640, 146);(640, 236);(617, 281);(684, 146);(707, 258);(617, 281);(662, 326);(617, 460);(662, 596);(707, 326);(684, 483);(797, 550);(617, 101);(617, 101);(639, 123);(662, 101);(281, 0)
564;(617, 123);(662, 146);(640, 146);(662, 236);(639, 281);(684, 146);(707, 258);(639, 281);(684, 326);(640, 483);(685, 596);(707, 326);(662, 483);(796, 550);(617, 101);(617, 101);(639, 123);(662, 101);(281, 0)
565;(617, 123);(662, 146);(662, 146);(640, 258);(617, 281);(684, 146);(729, 236);(640, 281);(684, 326);(662, 483);(707, 574);(707, 326);(662, 461);(774, 551);(617, 101);(617, 101);(639, 101);(662, 100);(281, 0)
566;(617, 101);(662, 146);(640, 146);(640, 236);(595, 259);(684, 146);(730, 236);(662, 281);(684, 325);(662, 461);(729, 573);(707, 325);(662, 461);(752, 551);(617, 101);(617, 100);(639, 101);(662, 79);(281, 0)
567;(617, 101);(662, 146);(639, 146);(640, 236);(595, 258);(684, 145);(751, 213);(684, 259);(684, 304);(685, 461);(729, 573);(707, 304);(640, 460);(729, 573);(617, 79);(617, 79);(639, 101);(662, 78);(281, 0)
568;(617, 101);(662, 145);(639, 146);(640, 236);(595, 258);(684, 123);(752, 213);(684, 258);(685, 304);(707, 460);(752, 573);(707, 303);(640, 460);(707, 595);(617, 78);(617, 78);(639, 101);(662, 78);(281, 0)
569;(617, 100);(662, 124);(639, 145);(640, 236);(595, 236);(684, 123);(752, 191);(685, 258);(685, 303);(707, 439);(774, 573);(706, 303);(640, 439);(662, 596);(617, 78);(617, 78);(617, 78);(662, 78);(281, 0)
570;(617, 79);(662, 123);(639, 124);(640, 235);(595, 236);(685, 123);(774, 191);(707, 236);(684, 303);(729, 438);(775, 573);(706, 303);(662, 439);(640, 595);(617, 78);(617, 78);(639, 79);(662, 56);(281, 0)
571;(617, 79);(662, 123);(639, 124);(639, 236);(595, 236);(685, 123);(774, 191);(707, 236);(684, 303);(729, 438);(796, 551);(685, 303);(662, 438);(639, 574);(617, 78);(617, 78);(639, 79);(662, 56);(281, 0)
572;(617, 79);(662, 123);(640, 124);(639, 236);(595, 236);(685, 123);(774, 191);(707, 236);(684, 303);(729, 460);(797, 551);(685, 303);(662, 438);(640, 596);(617, 78);(617, 78);(639, 79);(662, 78);(303, 0)
573;(617, 100);(662, 145);(640, 146);(640, 236);(595, 236);(685, 124);(774, 213);(685, 258);(662, 304);(707, 461);(797, 551);(685, 304);(640, 461);(640, 596);(617, 78);(617, 78);(639, 101);(662, 78);(281, 0)
574;(617, 101);(662, 146);(640, 146);(640, 236);(595, 236);(685, 145);(752, 213);(684, 259);(684, 325);(685, 461);(797, 550);(706, 304);(639, 461);(662, 596);(617, 79);(617, 79);(639, 101);(662, 78);(281, 0)
575;(617, 101);(662, 146);(662, 146);(617, 191);(595, 236);(685, 146);(751, 236);(662, 281);(684, 326);(684, 483);(796, 529);(706, 326);(640, 461);(684, 596);(617, 101);(639, 100);(639, 101);(662, 79);(281, 0)
576;(617, 101);(662, 146);(662, 146);(617, 213);(595, 236);(684, 146);(729, 236);(640, 281);(684, 326);(662, 483);(774, 528);(707, 326);(661, 483);(707, 596);(617, 101);(639, 101);(639, 101);(662, 100);(281, 0)
577;(617, 101);(662, 146);(640, 146);(617, 213);(595, 258);(684, 146);(707, 236);(639, 280);(684, 326);(662, 461);(752, 528);(707, 326);(662, 483);(707, 596);(617, 101);(617, 101);(639, 101);(662, 100);(281, 0)
578;(617, 101);(662, 146);(640, 146);(639, 236);(617, 236);(684, 146);(707, 236);(617, 258);(684, 326);(640, 461);(752, 529);(707, 326);(684, 461);(730, 596);(617, 101);(617, 101);(639, 101);(662, 79);(281, 0)
579;(617, 101);(662, 146);(640, 146);(639, 213);(595, 236);(684, 145);(684, 236);(595, 236);(684, 326);(640, 460);(706, 551);(707, 326);(685, 461);(752, 596);(617, 100);(617, 79);(639, 101);(662, 78);(281, 0)
580;(617, 100);(662, 124);(662, 124);(640, 213);(595, 236);(684, 124);(684, 236);(595, 236);(684, 325);(639, 460);(707, 551);(707, 325);(707, 461);(774, 574);(617, 79);(617, 78);(639, 101);(662, 78);(281, 0)
581;(617, 79);(662, 123);(662, 123);(639, 191);(595, 191);(662, 123);(662, 214);(595, 213);(684, 304);(639, 438);(684, 573);(707, 303);(729, 460);(796, 573);(617, 78);(617, 78);(639, 79);(662, 78);(281, 0)
582;(617, 79);(662, 123);(662, 123);(729, 213);(617, 191);(662, 123);(662, 213);(594, 213);(684, 303);(640, 438);(640, 573);(707, 303);(729, 439);(797, 573);(617, 78);(617, 78);(639, 78);(662, 56);(281, 0)
583;(617, 79);(662, 123);(662, 123);(729, 214);(617, 191);(662, 123);(662, 213);(594, 213);(684, 303);(640, 438);(639, 573);(706, 303);(729, 460);(819, 551);(617, 78);(617, 78);(639, 78);(662, 56);(281, 0)
584;(617, 79);(662, 123);(640, 123);(729, 214);(595, 213);(662, 123);(662, 214);(595, 213);(662, 303);(639, 438);(639, 573);(685, 303);(729, 460);(819, 551);(617, 78);(617, 78);(639, 79);(662, 78);(281, 0)
585;(617, 101);(662, 124);(640, 124);(640, 213);(594, 213);(662, 124);(684, 236);(595, 235);(662, 325);(639, 438);(640, 574);(685, 304);(707, 461);(819, 551);(617, 78);(617, 78);(639, 101);(662, 78);(281, 0)
586;(617, 101);(662, 146);(640, 145);(639, 214);(617, 235);(662, 146);(684, 236);(595, 236);(662, 326);(617, 460);(662, 596);(685, 326);(706, 483);(819, 551);(617, 100);(617, 79);(639, 101);(662, 78);(281, 0)
587;(617, 101);(662, 146);(639, 146);(640, 236);(617, 236);(662, 146);(706, 258);(617, 258);(662, 326);(617, 461);(662, 596);(685, 326);(684, 483);(797, 550);(617, 101);(617, 100);(639, 101);(662, 79);(281, 0)
588;(617, 123);(662, 146);(640, 146);(617, 236);(617, 258);(684, 146);(707, 258);(617, 280);(662, 326);(640, 483);(685, 596);(685, 348);(662, 483);(775, 529);(617, 101);(617, 101);(639, 123);(662, 100);(281, 0)
589;(617, 123);(662, 146);(640, 146);(617, 235);(595, 236);(684, 146);(707, 236);(639, 280);(662, 326);(662, 483);(707, 596);(685, 326);(662, 483);(774, 550);(617, 101);(617, 101);(639, 101);(662, 100);(281, 0)
590;(617, 101);(662, 146);(639, 146);(617, 214);(595, 236);(684, 146);(729, 236);(640, 259);(684, 326);(661, 461);(729, 573);(685, 326);(640, 461);(752, 550);(617, 101);(617, 101);(617, 101);(662, 79);(281, 0)
591;(617, 101);(662, 146);(639, 146);(639, 214);(617, 236);(684, 145);(730, 213);(662, 258);(684, 304);(684, 461);(729, 551);(685, 325);(639, 461);(729, 573);(595, 100);(617, 79);(617, 101);(662, 78);(281, 0)
592;(617, 101);(662, 124);(639, 124);(639, 214);(617, 236);(684, 123);(751, 213);(662, 258);(684, 303);(706, 460);(752, 573);(685, 303);(639, 460);(707, 573);(595, 79);(617, 78);(617, 101);(640, 78);(281, 0)
593;(617, 79);(662, 123);(639, 124);(640, 214);(595, 236);(684, 123);(752, 191);(662, 236);(684, 303);(707, 438);(774, 551);(684, 303);(639, 439);(662, 596);(595, 78);(617, 78);(617, 78);(640, 56);(281, 0)
594;(617, 78);(662, 123);(639, 123);(639, 213);(595, 236);(684, 101);(752, 190);(684, 236);(662, 303);(707, 438);(775, 551);(684, 303);(640, 438);(640, 595);(595, 78);(617, 56);(617, 78);(640, 56);(303, 0)
595;(595, 78);(662, 123);(639, 123);(639, 214);(595, 236);(684, 123);(752, 190);(684, 236);(662, 303);(707, 439);(797, 550);(684, 303);(640, 438);(617, 573);(595, 78);(617, 78);(617, 78);(640, 56);(281, 0)
596;(617, 79);(662, 123);(617, 123);(639, 214);(595, 236);(684, 123);(752, 191);(684, 236);(662, 303);(707, 460);(797, 528);(684, 303);(639, 439);(617, 596);(595, 78);(617, 78);(617, 78);(640, 56);(281, 0)
597;(595, 100);(662, 124);(618, 123);(617, 214);(594, 236);(684, 123);(752, 191);(662, 258);(684, 304);(707, 461);(797, 528);(684, 304);(617, 461);(639, 596);(595, 78);(617, 78);(617, 100);(640, 78);(303, 0)
598;(595, 101);(661, 145);(639, 145);(617, 235);(594, 236);(662, 124);(730, 213);(662, 280);(662, 326);(685, 483);(819, 506);(684, 326);(617, 461);(640, 618);(617, 79);(617, 79);(617, 101);(662, 78);(303, 0)
599;(617, 101);(662, 146);(639, 146);(617, 236);(595, 258);(684, 146);(729, 236);(640, 281);(684, 326);(684, 483);(797, 506);(684, 326);(617, 461);(662, 618);(595, 101);(617, 100);(617, 101);(640, 79);(303, 0)
600;(617, 101);(661, 146);(639, 146);(595, 236);(595, 258);(662, 146);(707, 258);(617, 281);(684, 326);(662, 483);(775, 506);(684, 326);(617, 483);(684, 618);(617, 101);(617, 101);(617, 101);(640, 100);(281, 0)
601;(617, 101);(662, 146);(639, 146);(617, 235);(595, 258);(684, 146);(685, 236);(617, 259);(662, 326);(639, 461);(774, 506);(685, 326);(639, 483);(707, 618);(595, 101);(617, 100);(617, 101);(662, 79);(281, 0)
602;(617, 101);(662, 146);(640, 146);(617, 213);(594, 236);(662, 146);(684, 236);(594, 236);(684, 326);(640, 461);(752, 528);(685, 326);(662, 461);(707, 596);(595, 101);(617, 100);(617, 101);(662, 78);(281, 0)
603;(617, 101);(662, 124);(640, 124);(729, 236);(595, 213);(662, 124);(662, 236);(594, 236);(662, 326);(617, 438);(640, 528);(685, 325);(684, 461);(729, 596);(595, 100);(617, 78);(617, 101);(662, 78);(281, 0)
604;(617, 100);(662, 123);(640, 123);(729, 214);(595, 191);(662, 123);(662, 214);(572, 213);(662, 304);(639, 439);(685, 551);(685, 303);(707, 461);(752, 596);(595, 79);(617, 78);(617, 100);(640, 78);(303, 0)
605;(617, 79);(662, 123);(662, 101);(730, 213);(594, 168);(662, 123);(640, 213);(572, 191);(662, 303);(639, 438);(684, 573);(685, 303);(707, 460);(774, 574);(595, 78);(617, 78);(617, 78);(661, 56);(281, 0)
606;(617, 78);(662, 101);(662, 101);(751, 213);(684, 236);(662, 101);(640, 213);(572, 191);(662, 303);(640, 438);(640, 573);(706, 303);(729, 439);(775, 573);(595, 78);(617, 56);(617, 78);(640, 56);(281, 0)
607;(617, 78);(662, 101);(662, 101);(751, 213);(595, 168);(662, 101);(662, 213);(572, 191);(662, 303);(640, 438);(639, 573);(685, 303);(729, 438);(797, 573);(595, 78);(617, 56);(617, 78);(640, 56);(281, 0)
608;(617, 78);(662, 101);(640, 101);(752, 213);(707, 236);(662, 101);(662, 213);(594, 191);(662, 303);(640, 438);(639, 573);(685, 281);(729, 439);(797, 551);(595, 78);(617, 56);(617, 78);(640, 56);(281, 0)
609;(617, 78);(662, 123);(640, 123);(730, 213);(595, 191);(662, 123);(662, 213);(594, 213);(662, 303);(640, 438);(640, 573);(685, 303);(707, 460);(819, 551);(617, 78);(617, 78);(617, 78);(662, 56);(281, 0)
610;(617, 100);(662, 123);(640, 123);(730, 214);(594, 213);(662, 123);(662, 235);(595, 214);(662, 325);(639, 438);(662, 595);(685, 304);(707, 461);(819, 551);(617, 78);(617, 78);(617, 78);(662, 78);(281, 0)
611;(617, 101);(662, 145);(640, 145);(639, 214);(594, 236);(662, 145);(684, 236);(595, 236);(662, 326);(639, 461);(662, 596);(685, 326);(685, 483);(797, 551);(617, 78);(617, 78);(639, 101);(662, 78);(281, 0)
612;(617, 101);(662, 146);(639, 146);(617, 236);(595, 258);(684, 146);(685, 236);(617, 259);(662, 326);(640, 483);(684, 596);(685, 326);(684, 483);(797, 551);(617, 79);(617, 79);(639, 101);(662, 78);(281, 0)
613;(617, 101);(662, 146);(640, 146);(617, 236);(617, 258);(684, 146);(707, 258);(617, 281);(684, 326);(662, 483);(707, 596);(685, 326);(662, 483);(774, 551);(617, 101);(617, 101);(639, 101);(662, 100);(281, 0)
