;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
552;(572, 168);(640, 213);(662, 191);(707, 259);(729, 258);(617, 213);(662, 303);(594, 326);(662, 371);(572, 483);(505, 596);(640, 371);(662, 506);(707, 618);(594, 168);(572, 168);(639, 146);(595, 146);(0, 0)
553;(572, 168);(639, 213);(662, 191);(707, 280);(729, 258);(617, 213);(639, 303);(572, 326);(662, 371);(572, 483);(729, 618);(639, 371);(662, 506);(483, 596);(572, 168);(572, 168);(595, 168);(595, 146);(0, 0)
554;(550, 168);(617, 213);(639, 213);(684, 258);(685, 281);(595, 213);(595, 303);(505, 303);(639, 371);(550, 484);(707, 618);(617, 371);(640, 528);(707, 618);(572, 146);(572, 146);(572, 146);(572, 146);(0, 0)
555;(550, 168);(595, 213);(617, 191);(662, 258);(684, 281);(572, 213);(572, 303);(483, 303);(617, 370);(549, 505);(482, 618);(595, 371);(640, 506);(707, 618);(550, 146);(550, 146);(595, 146);(572, 146);(0, 0)
556;(527, 146);(594, 191);(617, 191);(640, 258);(662, 281);(550, 191);(528, 281);(460, 281);(617, 348);(549, 483);(482, 618);(594, 370);(639, 506);(707, 618);(550, 146);(549, 146);(594, 146);(550, 146);(0, 0)
557;(527, 146);(572, 191);(595, 191);(640, 280);(662, 281);(549, 191);(505, 281);(459, 259);(572, 371);(527, 484);(460, 618);(572, 371);(639, 506);(707, 596);(527, 146);(527, 145);(572, 146);(549, 145);(0, 0)
558;(505, 146);(550, 191);(594, 191);(639, 281);(640, 303);(527, 191);(482, 280);(438, 258);(572, 348);(527, 483);(460, 618);(550, 348);(617, 484);(685, 596);(527, 146);(505, 146);(572, 146);(527, 146);(0, 0)
559;(483, 146);(549, 191);(572, 191);(617, 281);(639, 326);(505, 191);(460, 259);(437, 258);(572, 326);(505, 483);(460, 596);(528, 348);(595, 483);(662, 596);(505, 146);(505, 124);(550, 146);(505, 145);(0, 0)
560;(482, 146);(527, 191);(572, 191);(617, 280);(617, 303);(483, 191);(437, 259);(415, 236);(550, 348);(505, 483);(460, 596);(527, 349);(594, 505);(662, 596);(483, 146);(482, 124);(549, 146);(505, 145);(0, 0)
561;(482, 146);(527, 191);(550, 191);(595, 281);(617, 325);(482, 191);(415, 259);(393, 236);(549, 348);(505, 483);(460, 596);(505, 348);(572, 483);(640, 596);(482, 146);(482, 123);(527, 145);(483, 145);(0, 0)
562;(460, 146);(505, 191);(550, 191);(594, 281);(595, 326);(460, 191);(415, 258);(392, 236);(527, 348);(504, 483);(460, 618);(483, 348);(528, 483);(617, 596);(482, 146);(460, 124);(527, 145);(482, 124);(0, 0)
563;(460, 146);(504, 191);(549, 191);(572, 281);(595, 304);(460, 191);(393, 258);(370, 214);(527, 348);(505, 484);(460, 618);(482, 348);(527, 484);(594, 618);(460, 146);(460, 123);(505, 145);(482, 124);(0, 0)
564;(459, 146);(483, 191);(528, 191);(572, 281);(572, 303);(438, 191);(392, 258);(370, 214);(527, 348);(505, 483);(460, 618);(482, 348);(483, 483);(550, 618);(460, 146);(460, 124);(505, 145);(460, 124);(0, 0)
565;(438, 146);(482, 191);(527, 191);(572, 280);(550, 326);(437, 190);(370, 258);(370, 235);(527, 348);(482, 484);(460, 618);(460, 348);(460, 484);(527, 618);(459, 146);(438, 123);(483, 124);(460, 124);(0, 0)
566;(437, 146);(482, 190);(527, 191);(572, 280);(572, 326);(437, 190);(370, 236);(348, 213);(505, 326);(482, 483);(460, 618);(460, 348);(460, 483);(505, 618);(437, 146);(437, 123);(482, 123);(438, 124);(0, 0)
567;(437, 146);(460, 190);(527, 191);(550, 259);(572, 258);(415, 169);(348, 258);(348, 213);(505, 326);(482, 483);(460, 618);(460, 348);(437, 483);(460, 618);(437, 146);(437, 124);(482, 123);(437, 124);(0, 0)
568;(415, 145);(460, 190);(505, 191);(550, 259);(572, 236);(415, 190);(348, 236);(347, 214);(505, 326);(482, 483);(460, 618);(438, 348);(415, 483);(437, 618);(437, 146);(415, 123);(460, 123);(437, 124);(0, 0)
569;(415, 146);(460, 190);(505, 190);(550, 258);(572, 236);(415, 169);(347, 236);(347, 213);(483, 326);(482, 483);(460, 618);(437, 348);(393, 483);(415, 618);(415, 145);(415, 123);(460, 123);(437, 124);(0, 0)
570;(415, 146);(459, 169);(504, 190);(549, 258);(572, 258);(393, 169);(326, 236);(325, 213);(482, 326);(482, 483);(460, 618);(437, 326);(392, 483);(392, 618);(415, 145);(415, 123);(460, 123);(415, 124);(0, 0)
571;(393, 145);(438, 190);(483, 190);(549, 258);(550, 280);(392, 169);(325, 236);(325, 213);(482, 326);(482, 483);(460, 618);(437, 326);(370, 483);(348, 618);(415, 145);(415, 124);(459, 124);(415, 124);(0, 0)
572;(393, 145);(437, 190);(482, 190);(528, 258);(550, 236);(392, 169);(325, 214);(303, 213);(482, 326);(460, 483);(460, 618);(415, 348);(370, 483);(326, 618);(415, 146);(393, 123);(438, 123);(415, 124);(0, 0)
573;(392, 146);(437, 169);(482, 190);(527, 258);(550, 236);(370, 168);(325, 213);(303, 213);(460, 326);(460, 483);(460, 618);(415, 348);(348, 483);(325, 596);(393, 145);(392, 123);(438, 124);(415, 124);(0, 0)
574;(392, 146);(415, 169);(460, 169);(527, 258);(527, 281);(370, 169);(303, 214);(303, 213);(460, 326);(460, 483);(460, 618);(393, 348);(348, 483);(302, 596);(392, 146);(392, 123);(437, 124);(393, 124);(0, 0)
575;(370, 145);(415, 190);(460, 190);(527, 258);(527, 214);(370, 169);(303, 213);(281, 213);(460, 348);(460, 483);(460, 618);(393, 348);(348, 483);(280, 596);(370, 145);(370, 123);(415, 123);(392, 124);(0, 0)
576;(370, 146);(415, 190);(460, 190);(505, 258);(527, 214);(348, 169);(280, 213);(280, 213);(438, 326);(460, 483);(460, 618);(392, 348);(347, 483);(280, 596);(370, 146);(370, 124);(415, 123);(370, 124);(0, 0)
577;(348, 146);(392, 190);(437, 190);(504, 236);(505, 280);(325, 169);(280, 213);(258, 214);(415, 326);(438, 483);(459, 618);(370, 348);(325, 483);(280, 596);(348, 146);(348, 123);(415, 124);(370, 124);(0, 0)
578;(348, 146);(370, 169);(437, 190);(483, 236);(504, 213);(325, 169);(258, 213);(258, 214);(415, 326);(437, 483);(460, 618);(348, 348);(325, 483);(280, 596);(370, 124);(348, 145);(393, 123);(348, 124);(0, 0)
579;(370, 124);(370, 169);(415, 169);(482, 236);(483, 213);(303, 169);(236, 213);(302, 168);(393, 326);(415, 483);(438, 618);(347, 348);(303, 483);(258, 596);(370, 124);(326, 124);(392, 124);(347, 123);(0, 0)
580;(348, 124);(348, 169);(415, 190);(460, 236);(482, 236);(303, 168);(235, 213);(280, 213);(392, 326);(415, 483);(437, 618);(325, 348);(303, 483);(258, 596);(370, 124);(325, 124);(392, 123);(325, 123);(0, 0)
581;(235, 213);(347, 169);(393, 169);(460, 236);(482, 235);(302, 168);(235, 213);(280, 213);(370, 326);(393, 483);(258, 618);(303, 326);(281, 483);(437, 619);(348, 124);(325, 124);(370, 124);(325, 123);(0, 0)
582;(348, 146);(325, 169);(280, 168);(213, 214);(258, 214);(392, 190);(459, 236);(482, 236);(303, 326);(280, 483);(258, 618);(370, 326);(393, 483);(437, 618);(347, 146);(370, 146);(325, 124);(325, 123);(0, 0)
583;(370, 146);(325, 169);(370, 169);(213, 213);(482, 236);(370, 169);(213, 213);(460, 236);(348, 326);(280, 483);(258, 618);(281, 326);(280, 461);(437, 618);(348, 146);(370, 124);(348, 124);(303, 123);(0, 0)
584;(370, 146);(325, 169);(370, 190);(437, 235);(460, 236);(258, 168);(213, 214);(258, 236);(347, 326);(370, 461);(415, 618);(280, 326);(258, 483);(258, 618);(348, 146);(370, 145);(348, 124);(303, 123);(0, 0)
585;(348, 146);(303, 169);(370, 190);(415, 214);(460, 236);(258, 168);(213, 235);(482, 236);(325, 326);(370, 461);(258, 596);(280, 326);(258, 483);(415, 596);(347, 146);(348, 145);(325, 145);(302, 123);(0, 0)
586;(348, 146);(303, 169);(348, 190);(415, 214);(460, 236);(257, 168);(212, 235);(258, 236);(325, 326);(370, 483);(415, 596);(258, 326);(258, 483);(258, 618);(347, 145);(348, 146);(325, 145);(281, 123);(0, 0)
587;(348, 146);(302, 169);(347, 190);(415, 214);(460, 236);(236, 168);(191, 236);(415, 303);(325, 326);(348, 461);(258, 618);(258, 326);(236, 483);(415, 596);(347, 124);(326, 146);(325, 145);(280, 124);(0, 0)
588;(347, 145);(302, 169);(347, 191);(415, 214);(460, 236);(236, 168);(191, 236);(415, 303);(303, 326);(348, 483);(415, 618);(257, 326);(235, 483);(258, 618);(347, 123);(325, 145);(325, 145);(280, 124);(0, 0)
589;(326, 146);(280, 169);(325, 191);(393, 213);(460, 236);(236, 168);(191, 236);(415, 303);(303, 326);(347, 483);(393, 596);(235, 326);(235, 483);(258, 618);(325, 145);(325, 146);(303, 145);(280, 146);(0, 0)
590;(325, 146);(280, 190);(325, 191);(393, 214);(459, 236);(235, 169);(191, 236);(415, 303);(302, 326);(325, 461);(257, 618);(235, 326);(235, 483);(393, 596);(325, 145);(325, 146);(303, 145);(280, 146);(0, 0)
591;(325, 146);(280, 190);(325, 191);(393, 214);(438, 236);(235, 169);(191, 236);(460, 236);(281, 326);(325, 461);(258, 618);(235, 326);(235, 483);(392, 596);(325, 145);(325, 146);(303, 145);(280, 145);(0, 0)
592;(325, 146);(280, 190);(325, 191);(393, 214);(438, 236);(235, 169);(212, 236);(437, 281);(281, 326);(325, 483);(257, 618);(235, 326);(213, 483);(370, 596);(325, 145);(325, 146);(303, 145);(280, 145);(0, 0)
593;(325, 146);(280, 190);(325, 191);(392, 214);(438, 236);(235, 169);(191, 258);(437, 280);(280, 326);(325, 483);(348, 596);(213, 326);(213, 483);(257, 618);(325, 145);(325, 146);(303, 146);(280, 124);(0, 0)
594;(325, 146);(280, 191);(325, 191);(392, 214);(438, 236);(235, 169);(191, 258);(437, 281);(280, 326);(325, 483);(347, 596);(213, 326);(213, 483);(236, 618);(325, 146);(325, 146);(303, 146);(280, 145);(0, 0)
595;(325, 146);(280, 191);(325, 191);(392, 235);(438, 236);(213, 169);(191, 258);(437, 281);(280, 326);(303, 461);(325, 596);(213, 326);(213, 483);(235, 618);(325, 146);(325, 146);(303, 146);(280, 145);(0, 0)
596;(325, 146);(258, 191);(303, 191);(392, 235);(438, 236);(213, 169);(191, 258);(437, 281);(280, 326);(325, 483);(303, 596);(213, 326);(213, 484);(235, 618);(325, 146);(303, 146);(303, 146);(280, 145);(0, 0)
597;(325, 146);(258, 191);(303, 191);(392, 235);(438, 236);(213, 190);(191, 258);(437, 281);(258, 326);(325, 483);(302, 596);(213, 326);(213, 484);(235, 618);(325, 146);(303, 146);(303, 146);(280, 145);(0, 0)
598;(325, 146);(258, 191);(303, 191);(392, 235);(438, 236);(213, 190);(190, 258);(437, 281);(258, 348);(325, 483);(281, 596);(213, 326);(213, 484);(213, 640);(325, 146);(303, 146);(302, 146);(280, 146);(0, 0)
599;(325, 168);(258, 191);(303, 191);(370, 235);(438, 236);(213, 191);(190, 258);(415, 303);(258, 348);(347, 461);(280, 596);(213, 348);(213, 484);(213, 618);(325, 146);(303, 168);(303, 146);(280, 146);(0, 0)
600;(325, 168);(258, 191);(303, 191);(370, 235);(438, 236);(213, 191);(191, 258);(415, 303);(258, 348);(347, 461);(280, 596);(213, 348);(213, 505);(213, 618);(325, 146);(303, 168);(303, 146);(280, 146);(0, 0)
601;(325, 168);(280, 191);(303, 191);(392, 235);(438, 236);(235, 191);(190, 259);(437, 281);(258, 349);(348, 461);(302, 596);(213, 348);(235, 484);(213, 618);(325, 146);(325, 146);(303, 146);(280, 146);(0, 0)
602;(325, 168);(280, 191);(303, 191);(392, 236);(438, 236);(235, 191);(190, 259);(415, 303);(258, 349);(348, 461);(303, 596);(213, 348);(235, 484);(213, 618);(325, 146);(325, 168);(303, 146);(280, 146);(0, 0)
603;(325, 168);(280, 191);(303, 191);(392, 236);(438, 236);(235, 191);(191, 259);(415, 303);(258, 370);(348, 461);(303, 595);(213, 349);(235, 484);(213, 618);(325, 146);(325, 168);(303, 146);(280, 146);(0, 0)
604;(325, 168);(280, 191);(303, 191);(392, 236);(438, 236);(235, 191);(191, 259);(415, 303);(258, 370);(370, 461);(325, 595);(213, 349);(235, 484);(212, 618);(325, 146);(325, 168);(303, 146);(280, 146);(0, 0)
605;(325, 168);(280, 191);(303, 191);(392, 236);(438, 236);(235, 191);(191, 259);(415, 303);(280, 370);(370, 461);(325, 595);(235, 349);(236, 484);(191, 618);(325, 146);(325, 168);(303, 146);(280, 146);(0, 0)
606;(326, 168);(280, 191);(325, 213);(392, 236);(438, 236);(236, 191);(191, 258);(415, 303);(280, 370);(370, 461);(347, 595);(235, 348);(236, 484);(191, 618);(325, 146);(325, 168);(325, 146);(280, 168);(0, 0)
607;(347, 168);(280, 191);(325, 213);(393, 236);(438, 236);(236, 191);(212, 258);(415, 303);(280, 370);(370, 461);(348, 596);(235, 349);(236, 484);(191, 618);(347, 146);(325, 168);(325, 146);(302, 146);(0, 0)
608;(347, 168);(280, 191);(325, 213);(393, 236);(438, 236);(257, 191);(213, 258);(437, 303);(280, 370);(370, 461);(370, 596);(235, 349);(257, 484);(191, 618);(347, 168);(325, 168);(325, 146);(302, 146);(0, 0)
609;(348, 168);(281, 191);(325, 213);(393, 236);(459, 236);(258, 191);(213, 258);(437, 303);(280, 370);(370, 461);(392, 596);(235, 349);(257, 484);(191, 618);(348, 146);(347, 168);(325, 146);(302, 146);(0, 0)
610;(348, 168);(302, 191);(325, 213);(415, 236);(459, 236);(258, 191);(213, 258);(415, 303);(280, 370);(370, 461);(414, 596);(236, 349);(257, 484);(191, 618);(348, 146);(348, 168);(347, 146);(302, 146);(0, 0)
611;(370, 168);(303, 191);(326, 213);(415, 236);(460, 236);(258, 191);(235, 259);(415, 304);(281, 370);(370, 461);(415, 596);(257, 349);(258, 484);(212, 618);(348, 146);(348, 168);(347, 146);(303, 168);(0, 0)
612;(370, 168);(303, 191);(348, 213);(415, 258);(460, 236);(280, 191);(235, 280);(415, 325);(302, 370);(370, 483);(415, 596);(258, 349);(258, 484);(212, 618);(370, 168);(370, 168);(348, 146);(325, 146);(0, 0)
613;(370, 168);(325, 191);(348, 213);(415, 258);(460, 236);(280, 191);(258, 280);(415, 325);(303, 370);(370, 483);(437, 596);(258, 349);(258, 484);(212, 618);(370, 146);(370, 168);(370, 146);(325, 146);(0, 0)
614;(392, 168);(325, 213);(370, 213);(437, 258);(460, 236);(302, 191);(280, 281);(459, 236);(303, 370);(370, 483);(437, 596);(280, 348);(258, 484);(213, 618);(392, 146);(370, 168);(370, 146);(347, 146);(0, 0)
615;(393, 168);(347, 191);(370, 213);(438, 258);(460, 236);(303, 191);(303, 281);(460, 236);(325, 370);(392, 483);(437, 596);(281, 348);(258, 483);(213, 618);(392, 146);(393, 146);(392, 146);(347, 146);(0, 0)
616;(415, 168);(348, 191);(370, 191);(460, 258);(482, 235);(325, 191);(325, 303);(213, 618);(347, 370);(392, 484);(438, 596);(303, 348);(280, 483);(213, 596);(415, 146);(393, 146);(392, 146);(370, 146);(0, 0)
617;(415, 168);(370, 191);(392, 191);(460, 258);(482, 235);(325, 191);(347, 281);(213, 596);(348, 348);(393, 483);(438, 596);(325, 348);(280, 483);(235, 596);(415, 146);(415, 146);(415, 146);(370, 146);(0, 0)
618;(437, 146);(370, 191);(414, 191);(482, 258);(505, 214);(348, 191);(348, 258);(235, 596);(370, 348);(415, 483);(438, 596);(325, 348);(303, 483);(236, 574);(437, 146);(415, 146);(415, 146);(392, 146);(0, 0)
619;(437, 168);(392, 191);(415, 191);(482, 236);(505, 213);(370, 191);(370, 259);(482, 213);(392, 348);(415, 483);(438, 596);(348, 348);(303, 483);(258, 595);(437, 146);(437, 146);(437, 146);(393, 146);(0, 0)
620;(460, 146);(393, 191);(437, 191);(504, 236);(527, 214);(370, 191);(370, 236);(505, 213);(393, 348);(437, 483);(459, 618);(370, 348);(325, 483);(280, 596);(459, 146);(438, 146);(437, 146);(415, 146);(0, 0)
621;(460, 146);(415, 190);(437, 190);(505, 236);(549, 213);(392, 190);(370, 236);(527, 213);(393, 348);(438, 483);(460, 618);(370, 326);(348, 483);(303, 596);(460, 146);(460, 146);(438, 146);(415, 146);(0, 0)
622;(482, 146);(415, 191);(438, 190);(527, 236);(550, 213);(393, 190);(392, 236);(527, 213);(415, 348);(438, 483);(460, 618);(392, 326);(370, 483);(347, 618);(460, 146);(460, 146);(460, 145);(437, 146);(0, 0)
623;(482, 146);(437, 190);(460, 191);(527, 236);(550, 213);(393, 191);(392, 236);(527, 281);(415, 348);(460, 483);(460, 618);(393, 326);(415, 483);(370, 618);(482, 146);(482, 146);(460, 146);(437, 145);(0, 0)
624;(505, 146);(438, 190);(460, 190);(528, 236);(572, 214);(415, 190);(437, 281);(527, 281);(437, 348);(460, 483);(460, 618);(415, 348);(437, 484);(459, 618);(504, 146);(505, 146);(482, 145);(460, 146);(0, 0)
625;(505, 168);(438, 190);(482, 190);(549, 236);(573, 214);(415, 191);(415, 236);(550, 213);(437, 348);(482, 483);(460, 618);(415, 348);(438, 483);(460, 618);(505, 146);(483, 168);(482, 146);(460, 146);(0, 0)
626;(505, 146);(460, 191);(482, 190);(550, 236);(594, 214);(437, 190);(415, 280);(549, 281);(460, 348);(483, 483);(460, 618);(437, 348);(438, 483);(460, 596);(505, 146);(505, 146);(504, 146);(460, 146);(0, 0)
627;(527, 146);(460, 191);(482, 190);(550, 236);(594, 214);(437, 191);(415, 281);(527, 303);(460, 348);(504, 483);(460, 618);(437, 348);(438, 483);(460, 596);(505, 146);(527, 145);(504, 146);(482, 146);(0, 0)
628;(527, 146);(460, 191);(483, 190);(550, 236);(594, 214);(437, 191);(437, 280);(549, 303);(460, 348);(504, 483);(460, 618);(437, 348);(459, 483);(460, 618);(527, 146);(527, 146);(505, 146);(482, 145);(0, 0)
629;(527, 168);(460, 190);(504, 169);(572, 236);(595, 235);(438, 191);(437, 259);(572, 213);(460, 348);(505, 483);(460, 618);(437, 348);(460, 483);(460, 596);(527, 146);(527, 146);(505, 146);(482, 145);(0, 0)
630;(527, 168);(482, 190);(505, 169);(572, 236);(595, 214);(459, 190);(437, 280);(572, 213);(482, 348);(505, 483);(460, 618);(438, 326);(460, 483);(460, 596);(527, 146);(527, 146);(527, 146);(483, 146);(0, 0)
631;(549, 146);(482, 190);(505, 169);(572, 236);(595, 214);(460, 191);(437, 280);(595, 236);(482, 348);(505, 483);(460, 618);(438, 326);(460, 483);(460, 596);(528, 146);(527, 146);(527, 146);(504, 146);(0, 0)
632;(550, 146);(482, 190);(505, 169);(572, 236);(595, 214);(460, 191);(437, 280);(595, 235);(482, 348);(505, 483);(460, 618);(460, 348);(460, 483);(460, 596);(549, 146);(550, 124);(527, 146);(504, 146);(0, 0)
633;(549, 168);(482, 190);(505, 168);(572, 236);(595, 214);(460, 191);(437, 281);(573, 213);(482, 348);(527, 483);(460, 618);(460, 348);(460, 483);(460, 596);(549, 146);(527, 168);(527, 146);(504, 145);(0, 0)
634;(550, 168);(483, 190);(505, 169);(572, 236);(595, 235);(460, 191);(415, 281);(482, 281);(482, 348);(528, 483);(482, 596);(459, 348);(460, 483);(460, 596);(550, 146);(550, 146);(528, 146);(505, 145);(0, 0)
635;(550, 168);(483, 191);(505, 169);(572, 236);(595, 236);(460, 191);(415, 281);(438, 303);(482, 348);(549, 483);(504, 573);(460, 348);(460, 483);(460, 596);(550, 146);(550, 146);(528, 146);(505, 145);(0, 0)
636;(550, 168);(504, 190);(527, 169);(573, 236);(595, 236);(460, 191);(415, 281);(482, 281);(483, 348);(550, 483);(505, 573);(460, 348);(460, 483);(460, 596);(550, 146);(550, 146);(549, 146);(505, 146);(0, 0)
637;(550, 168);(505, 190);(527, 169);(594, 236);(617, 214);(460, 191);(437, 280);(595, 213);(483, 349);(550, 483);(505, 573);(460, 348);(460, 483);(460, 618);(550, 146);(550, 146);(549, 146);(505, 146);(0, 0)
638;(550, 168);(505, 191);(527, 169);(594, 236);(617, 214);(482, 191);(437, 281);(482, 280);(483, 349);(550, 483);(505, 573);(460, 348);(460, 484);(460, 618);(550, 146);(550, 168);(549, 146);(505, 146);(0, 0)
639;(572, 146);(505, 191);(527, 190);(595, 236);(617, 214);(482, 191);(437, 281);(482, 281);(504, 370);(572, 483);(527, 574);(460, 348);(460, 483);(460, 618);(550, 146);(550, 168);(549, 146);(527, 146);(0, 0)
640;(572, 146);(505, 191);(527, 190);(595, 236);(617, 213);(482, 191);(437, 281);(482, 280);(505, 349);(572, 483);(527, 596);(460, 349);(460, 484);(460, 618);(572, 146);(550, 168);(549, 146);(527, 146);(0, 0)
641;(572, 168);(505, 191);(527, 190);(595, 258);(617, 214);(482, 191);(437, 280);(415, 303);(505, 370);(572, 483);(528, 595);(460, 349);(460, 484);(460, 618);(550, 146);(550, 146);(549, 146);(527, 146);(0, 0)
642;(572, 168);(505, 191);(528, 190);(595, 258);(617, 214);(482, 191);(437, 281);(415, 303);(505, 370);(594, 461);(549, 595);(460, 349);(460, 484);(460, 618);(572, 146);(550, 168);(549, 146);(527, 146);(0, 0)
643;(572, 168);(505, 191);(549, 191);(595, 236);(617, 213);(482, 191);(437, 280);(460, 281);(505, 370);(594, 461);(550, 596);(460, 349);(460, 484);(460, 618);(572, 146);(550, 168);(550, 146);(527, 146);(0, 0)
644;(572, 168);(505, 191);(549, 191);(595, 258);(617, 213);(482, 191);(437, 280);(483, 280);(505, 370);(594, 461);(572, 596);(460, 349);(460, 484);(460, 618);(572, 146);(572, 146);(550, 146);(527, 146);(0, 0)
645;(572, 168);(505, 191);(550, 191);(617, 258);(617, 213);(482, 191);(437, 280);(504, 281);(505, 370);(595, 461);(572, 596);(482, 349);(460, 484);(460, 618);(572, 146);(572, 168);(550, 146);(527, 146);(0, 0)
646;(572, 168);(527, 191);(550, 191);(617, 258);(617, 213);(482, 191);(437, 280);(504, 281);(505, 349);(595, 461);(594, 596);(482, 349);(460, 484);(460, 618);(572, 146);(572, 146);(550, 146);(527, 146);(0, 0)
647;(572, 168);(527, 191);(550, 190);(617, 258);(617, 236);(482, 191);(437, 259);(504, 280);(527, 370);(595, 461);(595, 596);(482, 349);(460, 484);(460, 618);(572, 146);(572, 146);(572, 146);(527, 146);(0, 0)
648;(594, 168);(527, 191);(550, 191);(617, 258);(617, 235);(504, 191);(438, 259);(483, 281);(527, 370);(617, 461);(639, 596);(482, 370);(482, 484);(460, 618);(594, 146);(572, 168);(572, 146);(550, 146);(0, 0)
649;(595, 168);(527, 191);(572, 191);(617, 258);(617, 214);(505, 191);(459, 259);(483, 281);(527, 370);(617, 461);(640, 618);(483, 370);(482, 505);(460, 618);(594, 146);(594, 168);(572, 146);(549, 146);(0, 0)
650;(595, 168);(549, 191);(572, 191);(639, 258);(617, 214);(505, 191);(460, 280);(437, 258);(549, 370);(617, 461);(662, 596);(505, 349);(482, 484);(460, 618);(595, 146);(594, 168);(572, 146);(550, 146);(0, 0)
651;(595, 168);(549, 191);(572, 191);(640, 258);(617, 236);(505, 213);(460, 280);(527, 280);(550, 370);(617, 461);(662, 596);(505, 349);(482, 483);(460, 618);(595, 146);(595, 168);(594, 146);(550, 146);(0, 0)
652;(617, 168);(550, 213);(594, 191);(662, 258);(640, 235);(527, 213);(460, 280);(460, 326);(572, 371);(617, 483);(685, 618);(505, 370);(482, 484);(460, 618);(617, 146);(595, 168);(595, 146);(572, 146);(0, 0)
653;(617, 168);(572, 191);(595, 191);(662, 258);(662, 236);(527, 191);(482, 259);(460, 258);(572, 371);(639, 483);(685, 596);(527, 370);(483, 484);(460, 618);(617, 146);(617, 168);(595, 146);(572, 146);(0, 0)
654;(639, 168);(572, 213);(617, 213);(684, 258);(684, 213);(528, 213);(482, 259);(482, 214);(573, 371);(640, 483);(706, 596);(549, 370);(505, 483);(482, 596);(617, 146);(617, 168);(617, 146);(572, 168);(0, 0)
655;(640, 168);(594, 191);(617, 191);(685, 236);(707, 213);(550, 213);(504, 259);(684, 213);(595, 370);(640, 483);(707, 618);(550, 370);(527, 483);(482, 618);(639, 146);(639, 168);(617, 146);(595, 146);(0, 0)
656;(662, 168);(595, 191);(639, 191);(707, 236);(729, 213);(572, 191);(505, 259);(505, 258);(617, 370);(662, 484);(707, 618);(572, 349);(527, 483);(482, 596);(661, 146);(640, 168);(639, 146);(617, 146);(0, 0)
657;(662, 168);(617, 191);(662, 191);(729, 236);(730, 213);(572, 191);(527, 259);(505, 258);(639, 370);(684, 506);(707, 618);(594, 349);(550, 483);(505, 596);(662, 146);(662, 168);(662, 146);(617, 146);(0, 0)
658;(684, 146);(639, 191);(662, 191);(730, 236);(752, 213);(594, 191);(549, 258);(505, 258);(640, 349);(684, 506);(707, 618);(595, 348);(572, 483);(527, 595);(684, 146);(662, 168);(662, 146);(639, 146);(0, 0)
659;(685, 146);(639, 191);(684, 191);(751, 236);(774, 213);(595, 191);(550, 259);(527, 258);(662, 348);(685, 505);(729, 618);(617, 348);(595, 483);(527, 596);(684, 146);(685, 146);(684, 146);(639, 146);(0, 0)
660;(707, 146);(661, 191);(685, 191);(752, 235);(774, 213);(617, 191);(550, 259);(527, 236);(662, 348);(707, 506);(707, 618);(617, 348);(617, 483);(550, 596);(707, 146);(706, 146);(684, 146);(640, 146);(0, 0)
661;(707, 146);(662, 191);(706, 191);(774, 235);(796, 213);(617, 191);(572, 259);(549, 236);(684, 348);(707, 506);(707, 618);(639, 348);(639, 483);(595, 618);(707, 146);(707, 146);(685, 146);(662, 146);(0, 0)
662;(729, 146);(662, 191);(707, 191);(774, 236);(797, 213);(617, 191);(572, 259);(550, 236);(685, 348);(707, 505);(729, 618);(640, 348);(662, 483);(639, 618);(707, 146);(707, 146);(707, 146);(662, 146);(0, 0)
663;(729, 146);(684, 191);(707, 190);(774, 236);(797, 213);(639, 191);(594, 258);(572, 236);(685, 348);(707, 505);(729, 618);(662, 348);(662, 483);(662, 618);(729, 146);(729, 146);(707, 146);(662, 146);(0, 0)
664;(730, 146);(684, 191);(729, 190);(796, 236);(797, 213);(640, 191);(595, 258);(572, 236);(707, 348);(729, 483);(729, 618);(662, 348);(684, 483);(706, 596);(729, 146);(730, 146);(729, 146);(684, 124);(0, 0)
665;(752, 146);(685, 191);(729, 190);(796, 236);(797, 213);(640, 191);(595, 259);(572, 236);(707, 348);(729, 483);(707, 618);(662, 348);(685, 483);(707, 618);(730, 146);(730, 146);(729, 146);(684, 145);(0, 0)
666;(752, 146);(685, 191);(730, 190);(797, 236);(819, 213);(662, 191);(617, 258);(573, 236);(707, 348);(729, 483);(729, 618);(684, 348);(707, 483);(707, 596);(751, 146);(752, 146);(729, 146);(685, 145);(0, 0)
667;(752, 146);(707, 191);(751, 191);(797, 236);(819, 213);(662, 191);(617, 258);(594, 236);(729, 348);(730, 483);(729, 618);(684, 348);(707, 483);(707, 596);(752, 146);(752, 146);(730, 146);(706, 145);(0, 0)
668;(752, 146);(707, 191);(752, 190);(797, 236);(819, 213);(662, 191);(617, 259);(594, 236);(729, 348);(751, 483);(729, 618);(684, 348);(707, 483);(707, 596);(752, 146);(752, 146);(751, 146);(707, 124);(0, 0)
669;(774, 146);(707, 191);(752, 190);(797, 236);(819, 214);(662, 191);(617, 258);(594, 236);(729, 348);(751, 483);(729, 618);(685, 348);(707, 483);(707, 596);(752, 146);(774, 146);(751, 146);(707, 145);(0, 0)
