;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
353;(617, 146);(617, 191);(572, 191);(505, 168);(527, 123);(662, 191);(729, 168);(685, 123);(594, 349);(594, 483);(595, 595);(640, 349);(639, 483);(639, 574);(595, 124);(617, 124);(595, 146);(639, 146);(0, 0)
354;(617, 124);(617, 191);(572, 191);(504, 168);(527, 123);(662, 191);(730, 168);(685, 123);(594, 348);(594, 461);(595, 573);(640, 348);(639, 461);(639, 573);(595, 123);(617, 123);(594, 145);(639, 145);(0, 0)
355;(617, 124);(617, 191);(572, 191);(504, 168);(527, 123);(662, 191);(730, 168);(685, 123);(594, 348);(594, 461);(595, 573);(640, 348);(639, 461);(639, 573);(595, 123);(617, 123);(594, 145);(639, 145);(0, 0)
356;(617, 123);(617, 190);(572, 191);(504, 168);(527, 123);(662, 190);(730, 168);(685, 123);(594, 348);(594, 461);(595, 573);(640, 348);(639, 461);(639, 573);(595, 123);(617, 123);(594, 124);(639, 145);(0, 0)
357;(617, 123);(617, 190);(572, 191);(504, 168);(527, 123);(662, 190);(729, 168);(707, 123);(594, 348);(594, 461);(595, 573);(640, 348);(639, 461);(639, 573);(595, 123);(617, 123);(594, 124);(639, 145);(0, 0)
358;(617, 145);(617, 191);(572, 191);(505, 168);(527, 101);(662, 191);(729, 168);(707, 101);(594, 348);(594, 461);(595, 574);(640, 348);(639, 461);(639, 573);(617, 123);(617, 123);(594, 146);(639, 146);(0, 0)
359;(617, 146);(617, 191);(572, 213);(505, 168);(527, 101);(662, 191);(729, 146);(685, 100);(573, 349);(594, 483);(595, 595);(640, 349);(639, 483);(639, 595);(617, 146);(617, 146);(595, 146);(639, 146);(0, 0)
360;(617, 168);(617, 213);(572, 213);(527, 168);(527, 101);(662, 213);(707, 168);(685, 100);(573, 371);(594, 484);(595, 596);(640, 371);(639, 484);(639, 596);(617, 168);(617, 168);(594, 168);(639, 168);(0, 0)
361;(617, 168);(617, 213);(572, 213);(527, 168);(527, 101);(662, 213);(707, 168);(685, 100);(573, 371);(594, 484);(595, 596);(640, 371);(639, 484);(639, 596);(595, 168);(617, 168);(594, 168);(639, 168);(0, 0)
362;(617, 191);(617, 236);(572, 236);(527, 168);(527, 101);(662, 236);(685, 168);(685, 100);(572, 393);(594, 506);(595, 596);(640, 393);(639, 506);(618, 596);(595, 169);(617, 190);(594, 191);(639, 191);(0, 0)
363;(617, 191);(617, 258);(572, 236);(527, 169);(527, 123);(662, 236);(685, 169);(685, 101);(573, 415);(594, 506);(595, 618);(640, 415);(639, 506);(617, 596);(595, 191);(617, 191);(594, 213);(639, 191);(0, 0)
364;(617, 191);(617, 236);(572, 236);(527, 191);(527, 123);(662, 236);(685, 190);(684, 123);(572, 415);(594, 506);(595, 596);(639, 394);(639, 506);(618, 596);(595, 191);(617, 191);(594, 191);(639, 191);(0, 0)
365;(617, 169);(617, 236);(572, 236);(505, 191);(527, 124);(662, 236);(707, 191);(684, 123);(572, 393);(594, 505);(595, 596);(639, 393);(639, 505);(617, 596);(617, 168);(617, 168);(594, 169);(639, 191);(0, 0)
366;(617, 168);(617, 213);(572, 213);(505, 191);(549, 124);(662, 213);(729, 190);(685, 124);(573, 371);(594, 483);(595, 596);(639, 371);(639, 483);(617, 596);(617, 146);(617, 146);(594, 168);(639, 168);(0, 0)
367;(617, 168);(617, 213);(572, 213);(505, 191);(528, 145);(662, 213);(729, 190);(685, 124);(573, 371);(594, 483);(595, 596);(639, 371);(639, 483);(617, 596);(617, 146);(617, 146);(594, 168);(639, 168);(0, 0)
368;(617, 146);(617, 191);(572, 213);(505, 191);(549, 145);(662, 191);(730, 190);(685, 145);(573, 349);(594, 483);(594, 595);(639, 370);(639, 483);(639, 596);(617, 146);(617, 146);(595, 146);(639, 146);(0, 0)
369;(617, 145);(617, 191);(572, 191);(505, 169);(528, 145);(662, 191);(730, 169);(685, 145);(573, 348);(594, 461);(594, 574);(639, 348);(639, 461);(639, 574);(595, 123);(617, 123);(594, 146);(639, 146);(0, 0)
370;(617, 124);(617, 191);(572, 191);(483, 169);(527, 123);(662, 191);(730, 168);(685, 123);(572, 348);(594, 461);(594, 574);(639, 348);(639, 461);(618, 574);(595, 123);(617, 123);(594, 145);(639, 145);(0, 0)
371;(617, 124);(617, 191);(572, 191);(504, 190);(527, 123);(662, 191);(729, 168);(706, 123);(572, 348);(594, 461);(594, 574);(639, 348);(639, 461);(617, 574);(595, 123);(617, 123);(594, 145);(639, 146);(0, 0)
372;(617, 145);(617, 191);(572, 191);(505, 169);(527, 123);(662, 191);(729, 168);(707, 101);(572, 348);(594, 483);(594, 595);(639, 348);(618, 483);(617, 595);(595, 124);(617, 124);(594, 146);(639, 146);(0, 0)
373;(617, 145);(617, 191);(572, 191);(505, 190);(505, 123);(662, 191);(729, 168);(707, 101);(572, 349);(594, 483);(594, 595);(639, 349);(618, 483);(617, 595);(595, 124);(617, 124);(594, 146);(639, 146);(0, 0)
374;(617, 146);(617, 213);(572, 213);(505, 191);(505, 124);(662, 213);(707, 190);(707, 101);(572, 371);(573, 483);(594, 596);(639, 371);(617, 483);(617, 596);(595, 146);(617, 146);(594, 146);(639, 168);(0, 0)
375;(617, 168);(617, 214);(572, 214);(505, 213);(527, 168);(662, 235);(707, 191);(707, 123);(572, 393);(573, 505);(572, 596);(639, 393);(617, 505);(617, 596);(595, 168);(617, 168);(594, 168);(639, 168);(0, 0)
376;(617, 191);(617, 236);(572, 236);(505, 235);(572, 191);(662, 236);(707, 213);(707, 146);(572, 393);(594, 506);(573, 618);(639, 393);(617, 506);(617, 618);(595, 169);(617, 169);(594, 191);(639, 191);(0, 0)
377;(617, 191);(617, 258);(572, 258);(505, 258);(594, 236);(662, 258);(707, 236);(685, 191);(572, 416);(594, 506);(573, 618);(639, 416);(617, 528);(617, 618);(595, 191);(617, 191);(594, 191);(639, 191);(0, 0)
378;(617, 191);(617, 258);(572, 258);(527, 259);(594, 258);(662, 258);(707, 236);(662, 236);(572, 415);(594, 506);(594, 618);(639, 415);(617, 506);(617, 618);(595, 191);(617, 191);(594, 191);(639, 191);(0, 0)
379;(617, 191);(617, 258);(572, 258);(527, 259);(594, 258);(662, 258);(707, 236);(662, 236);(572, 416);(594, 506);(594, 618);(639, 415);(617, 506);(617, 618);(595, 191);(617, 191);(594, 191);(639, 191);(0, 0)
380;(595, 191);(617, 236);(572, 258);(527, 281);(594, 236);(640, 236);(707, 258);(640, 258);(573, 394);(594, 506);(572, 618);(639, 394);(617, 506);(617, 618);(595, 190);(617, 190);(594, 191);(639, 191);(0, 0)
381;(617, 169);(617, 236);(572, 236);(527, 259);(594, 236);(662, 236);(706, 258);(639, 258);(572, 393);(572, 505);(572, 596);(639, 393);(617, 506);(617, 596);(595, 168);(617, 168);(594, 169);(639, 190);(0, 0)
382;(617, 168);(617, 213);(572, 213);(527, 258);(594, 236);(662, 213);(685, 258);(640, 236);(572, 371);(572, 483);(572, 596);(639, 371);(617, 484);(617, 596);(595, 146);(617, 168);(594, 168);(639, 168);(0, 0)
383;(617, 146);(617, 213);(572, 213);(527, 258);(594, 236);(662, 213);(685, 258);(639, 235);(572, 371);(573, 483);(572, 595);(639, 371);(617, 483);(617, 596);(595, 146);(617, 146);(594, 146);(639, 146);(0, 0)
384;(617, 146);(617, 191);(572, 191);(527, 258);(572, 236);(662, 191);(685, 258);(640, 236);(572, 370);(573, 483);(572, 595);(639, 371);(617, 483);(617, 595);(595, 146);(617, 146);(594, 146);(639, 146);(0, 0)
385;(617, 146);(617, 191);(572, 191);(527, 258);(572, 236);(662, 191);(685, 258);(640, 236);(572, 370);(573, 483);(572, 595);(639, 371);(617, 483);(617, 595);(595, 146);(617, 146);(594, 146);(639, 146);(0, 0)
386;(617, 146);(617, 191);(572, 191);(528, 258);(594, 214);(662, 191);(707, 236);(640, 236);(572, 370);(573, 483);(594, 595);(639, 371);(617, 483);(617, 595);(595, 146);(617, 146);(594, 146);(639, 146);(0, 0)
387;(617, 146);(617, 213);(572, 213);(527, 258);(573, 258);(662, 213);(707, 258);(640, 236);(573, 371);(594, 483);(594, 596);(639, 371);(617, 483);(617, 595);(595, 146);(617, 146);(594, 146);(639, 146);(0, 0)
388;(617, 168);(617, 213);(572, 213);(527, 259);(572, 259);(662, 213);(707, 259);(640, 236);(594, 371);(594, 505);(595, 596);(640, 371);(617, 505);(617, 596);(595, 146);(617, 146);(594, 168);(639, 168);(0, 0)
389;(617, 169);(617, 235);(572, 236);(527, 281);(594, 280);(662, 235);(707, 281);(640, 258);(594, 393);(594, 506);(595, 618);(640, 393);(617, 506);(595, 596);(595, 168);(617, 168);(594, 169);(639, 168);(0, 0)
390;(617, 191);(617, 236);(572, 236);(527, 303);(594, 281);(662, 236);(707, 303);(640, 281);(573, 416);(594, 528);(595, 618);(639, 416);(617, 528);(617, 618);(595, 190);(617, 190);(595, 191);(639, 191);(0, 0)
391;(617, 191);(617, 236);(572, 236);(527, 303);(594, 281);(662, 236);(707, 303);(640, 281);(572, 416);(594, 528);(595, 618);(639, 416);(617, 528);(617, 618);(595, 190);(617, 190);(595, 191);(639, 191);(0, 0)
392;(617, 191);(617, 258);(572, 258);(528, 326);(572, 281);(662, 258);(707, 304);(662, 303);(572, 416);(594, 528);(617, 619);(639, 416);(618, 528);(617, 574);(595, 191);(617, 191);(594, 191);(640, 191);(0, 0)
393;(617, 191);(617, 258);(572, 259);(549, 348);(550, 303);(662, 258);(707, 326);(662, 303);(572, 416);(594, 550);(617, 619);(639, 438);(639, 551);(617, 618);(617, 191);(617, 191);(595, 191);(640, 191);(0, 0)
394;(617, 191);(617, 258);(572, 258);(550, 348);(527, 303);(684, 258);(707, 348);(684, 303);(572, 416);(594, 551);(617, 619);(640, 438);(640, 550);(639, 596);(617, 191);(618, 191);(595, 213);(640, 191);(0, 0)
395;(617, 191);(617, 259);(572, 258);(549, 348);(504, 326);(684, 259);(707, 348);(707, 326);(594, 438);(594, 551);(617, 619);(640, 438);(662, 529);(640, 596);(617, 191);(639, 191);(595, 213);(640, 191);(0, 0)
396;(617, 191);(639, 259);(572, 258);(527, 348);(482, 348);(684, 258);(707, 348);(752, 326);(594, 416);(594, 529);(617, 619);(662, 416);(684, 506);(662, 596);(617, 191);(639, 191);(595, 191);(662, 191);(0, 0)
397;(617, 191);(639, 259);(572, 258);(527, 348);(482, 348);(684, 258);(707, 348);(752, 326);(594, 416);(594, 528);(617, 619);(662, 416);(684, 506);(662, 596);(617, 191);(639, 191);(595, 191);(662, 191);(0, 0)
398;(639, 191);(639, 258);(572, 258);(527, 326);(460, 349);(684, 258);(729, 326);(774, 348);(594, 416);(594, 528);(617, 619);(662, 415);(706, 484);(684, 618);(617, 191);(639, 191);(595, 191);(662, 191);(0, 0)
399;(639, 191);(639, 258);(572, 258);(527, 326);(460, 349);(684, 258);(730, 326);(797, 348);(595, 416);(595, 551);(617, 619);(662, 416);(707, 506);(707, 641);(617, 190);(640, 190);(617, 191);(662, 191);(0, 0)
400;(639, 191);(639, 258);(572, 258);(527, 326);(459, 370);(684, 258);(751, 326);(797, 348);(595, 438);(617, 551);(617, 640);(662, 416);(707, 528);(729, 663);(617, 190);(640, 190);(617, 191);(662, 191);(0, 0)
401;(639, 191);(639, 258);(572, 258);(527, 326);(438, 370);(685, 258);(752, 326);(819, 349);(617, 438);(617, 551);(617, 619);(684, 416);(707, 550);(751, 664);(617, 190);(640, 190);(617, 191);(662, 191);(0, 0)
402;(639, 191);(639, 258);(572, 258);(527, 326);(438, 370);(685, 258);(752, 326);(819, 370);(617, 438);(617, 551);(617, 619);(684, 438);(707, 551);(752, 686);(617, 169);(640, 169);(617, 191);(662, 191);(0, 0)
403;(639, 191);(639, 258);(572, 258);(527, 326);(438, 370);(685, 258);(752, 326);(819, 370);(617, 438);(617, 551);(617, 619);(684, 438);(707, 551);(752, 686);(617, 169);(640, 169);(617, 191);(662, 191);(0, 0)
404;(640, 191);(639, 258);(573, 258);(527, 326);(438, 370);(706, 259);(752, 326);(820, 370);(617, 438);(617, 551);(617, 619);(685, 438);(729, 551);(752, 686);(639, 168);(662, 168);(617, 191);(662, 191);(0, 0)
405;(640, 190);(640, 258);(594, 258);(527, 326);(438, 371);(707, 258);(752, 326);(841, 371);(639, 438);(617, 551);(617, 619);(707, 416);(730, 550);(752, 686);(639, 168);(662, 168);(617, 191);(684, 190);(0, 0)
406;(640, 168);(640, 258);(594, 258);(527, 326);(437, 371);(707, 258);(774, 326);(842, 371);(639, 438);(617, 573);(617, 619);(707, 416);(730, 550);(752, 686);(639, 168);(662, 168);(617, 190);(684, 169);(0, 0)
407;(640, 168);(640, 258);(594, 258);(527, 326);(438, 371);(707, 258);(774, 326);(842, 370);(639, 438);(595, 573);(617, 618);(707, 416);(730, 551);(752, 686);(639, 168);(662, 168);(617, 169);(684, 168);(0, 0)
408;(639, 168);(640, 258);(573, 258);(527, 326);(438, 371);(707, 236);(774, 326);(842, 349);(617, 438);(594, 551);(617, 596);(685, 416);(729, 550);(752, 686);(617, 146);(662, 146);(617, 168);(662, 168);(0, 0)
409;(639, 168);(640, 258);(594, 258);(527, 326);(438, 371);(707, 236);(774, 326);(842, 349);(617, 438);(594, 551);(617, 596);(685, 416);(729, 550);(752, 686);(617, 146);(662, 146);(617, 168);(662, 168);(0, 0)
410;(639, 168);(639, 236);(572, 258);(527, 326);(438, 371);(707, 236);(774, 325);(842, 348);(617, 416);(550, 528);(595, 618);(685, 416);(729, 550);(752, 686);(617, 146);(640, 146);(595, 168);(662, 168);(0, 0)
411;(617, 168);(639, 236);(572, 258);(505, 326);(438, 371);(685, 236);(774, 304);(842, 348);(595, 416);(549, 506);(572, 618);(684, 416);(729, 550);(752, 686);(617, 146);(639, 146);(595, 168);(662, 168);(0, 0)
412;(617, 146);(639, 236);(572, 258);(505, 348);(437, 393);(685, 236);(752, 303);(842, 348);(594, 416);(527, 506);(527, 640);(684, 416);(707, 550);(752, 686);(595, 146);(617, 146);(594, 168);(640, 168);(0, 0)
413;(617, 168);(617, 236);(572, 258);(505, 348);(437, 393);(684, 236);(752, 303);(841, 348);(572, 416);(505, 506);(482, 663);(662, 416);(707, 529);(751, 686);(595, 146);(617, 146);(572, 168);(639, 168);(0, 0)
414;(595, 168);(617, 258);(550, 258);(505, 348);(437, 394);(684, 236);(752, 303);(820, 348);(572, 416);(482, 528);(438, 663);(662, 416);(707, 528);(730, 709);(594, 168);(617, 146);(572, 190);(639, 168);(0, 0)
415;(595, 168);(617, 258);(550, 258);(505, 348);(437, 394);(684, 236);(752, 303);(820, 348);(572, 416);(482, 528);(438, 663);(662, 416);(707, 528);(730, 709);(594, 168);(617, 146);(572, 190);(639, 168);(0, 0)
416;(595, 169);(617, 258);(550, 280);(483, 370);(415, 416);(662, 258);(751, 304);(819, 348);(550, 438);(460, 551);(415, 685);(640, 438);(707, 551);(729, 709);(572, 168);(595, 168);(572, 191);(617, 190);(0, 0)
417;(573, 191);(595, 280);(528, 281);(482, 371);(415, 416);(662, 258);(730, 326);(819, 348);(549, 438);(460, 551);(415, 685);(617, 438);(684, 551);(729, 686);(572, 190);(595, 169);(550, 191);(617, 191);(0, 0)
418;(572, 191);(594, 281);(527, 281);(460, 371);(393, 438);(640, 259);(729, 326);(797, 348);(527, 439);(459, 551);(415, 686);(617, 439);(684, 551);(729, 686);(550, 191);(594, 190);(549, 213);(595, 191);(0, 0)
419;(572, 191);(572, 280);(505, 280);(460, 370);(393, 416);(639, 258);(707, 326);(774, 370);(505, 438);(438, 551);(415, 686);(595, 438);(662, 551);(729, 686);(550, 169);(572, 169);(528, 191);(595, 191);(0, 0)
420;(550, 169);(550, 258);(505, 258);(460, 348);(415, 416);(617, 258);(684, 326);(752, 371);(505, 438);(437, 550);(415, 686);(594, 438);(662, 551);(729, 686);(549, 168);(572, 168);(527, 190);(594, 169);(0, 0)
421;(550, 169);(550, 258);(505, 258);(460, 348);(415, 416);(617, 258);(684, 326);(752, 371);(505, 438);(437, 550);(415, 686);(594, 438);(662, 551);(729, 686);(549, 168);(572, 168);(527, 190);(594, 169);(0, 0)
422;(550, 168);(550, 236);(483, 236);(460, 348);(415, 415);(617, 236);(662, 326);(729, 371);(504, 416);(438, 529);(415, 686);(572, 416);(662, 528);(707, 685);(549, 146);(572, 146);(527, 168);(594, 168);(0, 0)
423;(550, 146);(550, 236);(483, 236);(460, 326);(415, 415);(617, 236);(640, 326);(685, 393);(505, 394);(459, 528);(415, 685);(572, 394);(662, 528);(685, 663);(528, 124);(572, 124);(527, 146);(572, 146);(0, 0)
424;(550, 124);(550, 235);(483, 214);(460, 326);(415, 393);(617, 235);(639, 326);(684, 393);(505, 393);(459, 528);(415, 685);(573, 393);(661, 506);(662, 641);(528, 123);(550, 123);(527, 146);(572, 146);(0, 0)
425;(550, 124);(550, 214);(482, 214);(460, 325);(437, 371);(617, 235);(617, 326);(662, 393);(505, 393);(460, 528);(415, 685);(572, 393);(640, 506);(640, 641);(527, 123);(550, 123);(527, 146);(572, 146);(0, 0)
426;(550, 146);(550, 235);(482, 214);(482, 325);(437, 348);(617, 236);(617, 326);(684, 371);(504, 393);(438, 528);(415, 664);(572, 393);(640, 528);(639, 619);(528, 124);(550, 123);(527, 146);(572, 146);(0, 0)
427;(550, 146);(550, 235);(482, 214);(482, 325);(437, 348);(617, 236);(617, 326);(684, 371);(504, 393);(438, 528);(415, 664);(572, 393);(640, 528);(639, 619);(528, 124);(550, 123);(527, 146);(572, 146);(0, 0)
428;(550, 146);(550, 236);(482, 236);(482, 326);(437, 304);(617, 236);(617, 326);(684, 326);(483, 394);(438, 528);(415, 663);(572, 415);(639, 529);(617, 619);(527, 146);(550, 145);(527, 146);(572, 146);(0, 0)
429;(550, 168);(550, 258);(483, 258);(460, 348);(437, 281);(595, 258);(618, 348);(684, 304);(483, 416);(438, 528);(415, 664);(572, 416);(617, 551);(617, 619);(527, 168);(550, 168);(527, 168);(572, 168);(0, 0)
430;(550, 191);(550, 280);(483, 259);(460, 348);(437, 280);(617, 280);(639, 348);(684, 303);(483, 438);(438, 551);(415, 685);(572, 438);(617, 573);(595, 641);(528, 169);(550, 169);(527, 191);(572, 191);(0, 0)
431;(550, 191);(550, 281);(504, 281);(460, 348);(438, 281);(617, 281);(640, 348);(684, 303);(505, 438);(460, 551);(415, 664);(572, 438);(617, 573);(595, 641);(549, 191);(572, 191);(527, 213);(573, 213);(0, 0)
432;(550, 191);(550, 280);(505, 280);(482, 348);(438, 281);(617, 281);(640, 348);(685, 303);(505, 438);(460, 550);(415, 664);(572, 438);(617, 573);(595, 641);(550, 191);(572, 191);(527, 213);(594, 191);(0, 0)
433;(550, 191);(550, 280);(505, 280);(482, 348);(438, 281);(617, 281);(640, 348);(685, 303);(505, 438);(460, 550);(415, 664);(572, 438);(617, 573);(595, 641);(550, 191);(572, 191);(527, 213);(594, 191);(0, 0)
434;(572, 169);(572, 258);(505, 258);(483, 348);(459, 303);(617, 258);(640, 348);(685, 303);(527, 416);(482, 528);(415, 664);(594, 416);(617, 551);(595, 641);(550, 168);(572, 168);(528, 190);(594, 190);(0, 0)
435;(572, 168);(572, 236);(505, 236);(505, 326);(460, 325);(617, 236);(639, 326);(685, 325);(527, 394);(482, 506);(437, 641);(595, 415);(617, 529);(595, 641);(550, 146);(572, 146);(549, 168);(595, 168);(0, 0)
436;(572, 146);(572, 235);(527, 235);(505, 303);(460, 348);(639, 235);(640, 303);(706, 326);(527, 393);(505, 506);(460, 641);(595, 393);(617, 528);(595, 641);(572, 146);(573, 146);(550, 146);(595, 146);(0, 0)
437;(572, 146);(572, 213);(527, 213);(505, 303);(482, 348);(639, 213);(640, 303);(706, 326);(528, 371);(505, 505);(505, 618);(617, 393);(617, 506);(617, 619);(572, 124);(594, 124);(550, 146);(595, 146);(0, 0)
438;(572, 146);(573, 213);(527, 213);(527, 303);(482, 326);(639, 213);(662, 303);(707, 326);(549, 371);(528, 484);(527, 618);(617, 371);(617, 506);(617, 618);(572, 124);(594, 124);(550, 146);(595, 146);(0, 0)
439;(572, 146);(573, 213);(527, 213);(527, 303);(482, 326);(639, 213);(661, 281);(706, 326);(549, 371);(528, 483);(527, 618);(617, 371);(617, 505);(617, 618);(572, 124);(594, 123);(550, 146);(617, 146);(0, 0)
440;(594, 146);(594, 213);(528, 213);(527, 303);(482, 304);(639, 213);(640, 303);(707, 304);(550, 371);(550, 505);(550, 596);(617, 371);(617, 506);(617, 618);(572, 145);(595, 145);(550, 146);(617, 146);(0, 0)
441;(594, 146);(594, 235);(549, 235);(527, 303);(482, 281);(640, 235);(662, 303);(707, 281);(550, 393);(572, 506);(572, 596);(617, 393);(617, 506);(617, 596);(572, 146);(595, 146);(572, 168);(617, 146);(0, 0)
442;(595, 168);(595, 236);(550, 236);(527, 304);(482, 280);(640, 236);(662, 303);(707, 259);(572, 393);(572, 506);(573, 596);(617, 393);(617, 506);(617, 618);(594, 168);(617, 168);(572, 168);(617, 169);(0, 0)
443;(617, 191);(595, 258);(550, 258);(505, 304);(482, 236);(640, 258);(684, 303);(707, 258);(572, 416);(594, 528);(595, 618);(639, 416);(617, 528);(639, 618);(595, 190);(617, 169);(572, 191);(617, 191);(0, 0)
444;(617, 191);(595, 258);(550, 259);(482, 303);(482, 236);(640, 258);(707, 303);(707, 236);(572, 416);(573, 528);(595, 618);(639, 416);(617, 528);(617, 618);(595, 191);(617, 191);(572, 213);(595, 259);(0, 0)
445;(617, 191);(595, 258);(550, 259);(482, 303);(482, 236);(640, 258);(707, 303);(707, 236);(572, 416);(573, 528);(595, 618);(639, 416);(617, 528);(617, 618);(595, 191);(617, 191);(572, 213);(595, 280);(0, 0)
446;(617, 191);(595, 258);(550, 258);(482, 303);(482, 258);(640, 258);(707, 303);(707, 236);(572, 416);(594, 528);(595, 618);(639, 416);(639, 528);(617, 618);(617, 190);(617, 190);(594, 191);(595, 258);(0, 0)
447;(639, 168);(595, 236);(550, 236);(504, 281);(504, 258);(640, 236);(707, 281);(707, 236);(572, 393);(594, 506);(595, 618);(639, 393);(639, 506);(639, 618);(617, 168);(639, 168);(594, 168);(617, 190);(0, 0)
448;(639, 146);(595, 213);(550, 213);(527, 259);(504, 281);(640, 213);(685, 258);(685, 258);(572, 371);(594, 483);(595, 596);(639, 371);(639, 483);(639, 596);(617, 145);(639, 145);(595, 146);(617, 168);(0, 0)
449;(639, 123);(617, 191);(550, 191);(528, 258);(505, 303);(662, 191);(684, 258);(685, 281);(573, 348);(594, 483);(595, 574);(640, 348);(640, 461);(639, 574);(617, 123);(639, 123);(595, 124);(684, 663);(0, 0)
450;(639, 101);(617, 190);(572, 190);(550, 258);(527, 325);(662, 191);(662, 258);(706, 281);(573, 348);(594, 461);(595, 573);(640, 348);(640, 461);(639, 573);(617, 101);(639, 101);(595, 123);(662, 663);(0, 0)
451;(639, 101);(617, 190);(572, 190);(550, 258);(527, 325);(662, 191);(662, 258);(706, 281);(573, 348);(594, 461);(595, 573);(640, 348);(640, 461);(639, 573);(617, 101);(639, 101);(595, 123);(662, 663);(0, 0)
452;(639, 101);(617, 190);(572, 169);(550, 258);(550, 325);(662, 190);(662, 258);(706, 303);(594, 326);(595, 460);(595, 551);(640, 326);(640, 439);(639, 573);(617, 101);(639, 100);(595, 123);(617, 101);(0, 0)
453;(639, 101);(617, 169);(572, 169);(550, 258);(550, 303);(662, 169);(662, 236);(685, 280);(594, 326);(595, 439);(617, 551);(640, 326);(640, 438);(639, 551);(617, 101);(639, 100);(595, 123);(595, 123);(0, 0)
454;(639, 101);(617, 190);(572, 190);(550, 236);(527, 281);(662, 190);(685, 236);(685, 236);(594, 326);(595, 460);(617, 551);(640, 326);(639, 439);(639, 551);(617, 101);(639, 101);(595, 123);(617, 146);(0, 0)
455;(639, 123);(617, 191);(572, 191);(527, 258);(527, 236);(662, 191);(707, 236);(707, 191);(594, 348);(595, 461);(617, 573);(640, 348);(640, 461);(639, 573);(617, 123);(639, 123);(595, 145);(662, 101);(0, 0)
456;(617, 146);(617, 213);(572, 213);(527, 236);(505, 191);(662, 213);(730, 213);(707, 168);(594, 370);(595, 461);(617, 573);(640, 370);(640, 461);(640, 573);(617, 145);(639, 145);(595, 146);(640, 146);(0, 0)
457;(617, 146);(617, 213);(572, 213);(527, 236);(505, 191);(662, 213);(730, 213);(707, 168);(594, 370);(595, 483);(617, 573);(640, 370);(640, 461);(640, 573);(617, 145);(639, 145);(595, 146);(640, 146);(0, 0)
458;(618, 168);(617, 214);(572, 214);(505, 213);(505, 146);(662, 214);(730, 191);(707, 145);(594, 371);(595, 483);(617, 596);(640, 371);(640, 483);(640, 596);(617, 146);(639, 146);(595, 168);(640, 168);(0, 0)
459;(617, 169);(617, 236);(572, 236);(527, 213);(505, 145);(662, 236);(707, 191);(707, 123);(594, 393);(595, 506);(617, 596);(640, 393);(640, 506);(640, 596);(617, 168);(639, 169);(595, 191);(639, 235);(0, 0)
460;(617, 191);(617, 258);(572, 258);(527, 191);(505, 124);(662, 258);(707, 191);(707, 123);(595, 415);(595, 506);(617, 596);(640, 415);(640, 506);(639, 596);(617, 190);(639, 191);(595, 191);(639, 236);(0, 0)
461;(639, 190);(617, 236);(572, 236);(527, 191);(505, 124);(662, 236);(707, 191);(707, 123);(595, 394);(595, 506);(617, 596);(640, 393);(640, 506);(639, 596);(617, 169);(639, 169);(595, 191);(639, 236);(0, 0)
462;(617, 168);(617, 235);(572, 236);(505, 191);(505, 124);(662, 235);(730, 191);(707, 145);(595, 393);(595, 483);(617, 596);(662, 371);(640, 484);(639, 596);(617, 168);(639, 168);(595, 191);(639, 191);(0, 0)
463;(617, 168);(617, 235);(572, 236);(505, 191);(505, 124);(662, 235);(730, 191);(707, 145);(595, 393);(595, 484);(617, 596);(662, 371);(640, 484);(639, 596);(617, 168);(639, 168);(595, 191);(639, 191);(0, 0)
464;(617, 168);(617, 213);(572, 213);(505, 213);(527, 145);(662, 213);(751, 213);(707, 146);(595, 371);(595, 483);(595, 574);(662, 370);(640, 483);(640, 595);(617, 146);(617, 146);(595, 168);(639, 168);(0, 0)
465;(617, 168);(617, 191);(572, 191);(505, 213);(527, 168);(662, 191);(751, 213);(707, 168);(595, 348);(595, 461);(617, 573);(662, 348);(640, 461);(640, 573);(617, 146);(618, 146);(617, 168);(639, 168);(0, 0)
466;(617, 146);(617, 191);(573, 191);(527, 213);(527, 168);(662, 191);(730, 213);(707, 168);(595, 348);(617, 460);(617, 551);(662, 348);(640, 460);(640, 551);(617, 146);(639, 146);(595, 146);(639, 146);(0, 0)
467;(618, 146);(618, 191);(594, 191);(505, 213);(527, 168);(662, 191);(751, 213);(707, 168);(595, 348);(617, 439);(617, 551);(662, 348);(661, 460);(640, 551);(617, 146);(639, 146);(617, 146);(639, 146);(0, 0)
468;(617, 124);(617, 191);(594, 191);(505, 191);(527, 146);(662, 191);(752, 191);(707, 145);(595, 348);(617, 460);(617, 551);(662, 348);(661, 460);(661, 551);(617, 123);(639, 123);(595, 146);(640, 146);(0, 0)
469;(617, 124);(617, 191);(594, 191);(505, 191);(527, 146);(662, 191);(752, 191);(707, 145);(595, 348);(617, 460);(617, 551);(662, 348);(662, 460);(661, 551);(617, 123);(639, 123);(595, 146);(640, 146);(0, 0)
470;(617, 168);(618, 191);(594, 191);(527, 191);(527, 124);(662, 191);(751, 168);(707, 123);(595, 348);(617, 461);(617, 573);(662, 348);(662, 461);(662, 551);(617, 146);(639, 146);(617, 146);(640, 168);(0, 0)
