;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
118;(460, 191);(460, 258);(415, 258);(370, 303);(392, 281);(504, 258);(504, 281);(438, 259);(415, 416);(392, 528);(370, 618);(482, 415);(549, 528);(594, 640);(438, 190);(460, 190);(437, 191);(482, 191);(0, 0)
119;(460, 191);(460, 258);(415, 258);(370, 303);(392, 281);(504, 258);(504, 281);(438, 259);(415, 416);(392, 528);(370, 618);(482, 415);(549, 528);(594, 640);(438, 190);(460, 190);(437, 191);(482, 191);(0, 0)
120;(482, 191);(482, 258);(415, 258);(393, 303);(415, 281);(527, 258);(527, 303);(460, 281);(437, 416);(393, 528);(370, 618);(505, 415);(572, 528);(595, 641);(460, 169);(482, 169);(459, 191);(505, 191);(0, 0)
121;(504, 169);(504, 236);(438, 236);(415, 303);(437, 303);(550, 258);(550, 303);(505, 303);(460, 394);(415, 506);(370, 618);(527, 394);(572, 506);(617, 641);(482, 168);(505, 168);(460, 190);(527, 190);(0, 0)
122;(527, 168);(527, 236);(460, 236);(438, 303);(460, 304);(572, 236);(595, 304);(505, 304);(482, 393);(437, 506);(393, 596);(550, 393);(594, 506);(617, 641);(505, 168);(527, 168);(483, 168);(550, 168);(0, 0)
123;(549, 168);(549, 236);(483, 236);(460, 304);(482, 348);(595, 236);(639, 325);(594, 326);(505, 393);(460, 506);(437, 596);(572, 393);(595, 506);(617, 641);(527, 146);(550, 146);(505, 168);(572, 168);(0, 0)
124;(572, 146);(572, 236);(505, 236);(483, 303);(483, 348);(617, 236);(662, 304);(617, 348);(527, 393);(505, 506);(482, 618);(595, 393);(617, 506);(617, 641);(550, 146);(572, 146);(528, 168);(594, 168);(0, 0)
125;(572, 146);(572, 236);(505, 236);(483, 303);(483, 348);(617, 236);(662, 304);(617, 348);(527, 393);(505, 506);(482, 618);(595, 393);(617, 506);(617, 641);(550, 146);(572, 146);(528, 168);(594, 168);(0, 0)
126;(594, 146);(594, 235);(528, 235);(505, 303);(505, 371);(640, 236);(684, 304);(662, 371);(550, 393);(528, 506);(549, 596);(617, 393);(617, 506);(617, 641);(572, 146);(595, 146);(550, 168);(617, 146);(0, 0)
127;(617, 146);(617, 235);(550, 235);(528, 304);(527, 393);(662, 236);(685, 304);(685, 371);(572, 393);(572, 506);(594, 596);(639, 393);(640, 506);(617, 640);(595, 146);(617, 146);(573, 146);(639, 146);(0, 0)
128;(617, 146);(639, 236);(572, 236);(550, 325);(549, 393);(684, 236);(707, 304);(707, 393);(595, 393);(617, 528);(640, 618);(662, 393);(662, 506);(639, 618);(617, 146);(639, 146);(595, 168);(662, 146);(0, 0)
129;(640, 168);(640, 236);(595, 236);(572, 326);(550, 393);(707, 236);(729, 325);(751, 393);(617, 393);(661, 506);(685, 618);(684, 393);(684, 506);(639, 640);(639, 146);(662, 146);(617, 168);(684, 168);(0, 0)
130;(662, 168);(662, 236);(617, 236);(595, 326);(572, 393);(729, 236);(730, 325);(752, 393);(640, 394);(706, 528);(729, 619);(707, 393);(707, 506);(640, 619);(662, 146);(684, 146);(640, 168);(685, 168);(0, 0)
131;(662, 168);(662, 236);(617, 236);(595, 326);(572, 393);(729, 236);(730, 325);(752, 393);(640, 394);(685, 506);(729, 640);(707, 393);(707, 506);(640, 619);(662, 146);(684, 146);(640, 168);(685, 168);(0, 0)
132;(685, 168);(684, 258);(639, 258);(617, 326);(594, 415);(730, 236);(752, 326);(774, 393);(662, 416);(729, 528);(752, 640);(729, 415);(730, 506);(662, 618);(684, 168);(706, 168);(662, 169);(707, 168);(0, 0)
133;(707, 190);(707, 258);(640, 258);(617, 348);(595, 416);(752, 258);(774, 326);(797, 393);(684, 416);(729, 528);(752, 641);(752, 415);(774, 506);(685, 618);(706, 168);(707, 168);(684, 191);(729, 190);(0, 0)
134;(730, 190);(729, 258);(662, 258);(640, 348);(639, 438);(774, 258);(796, 326);(819, 393);(707, 416);(729, 529);(751, 618);(774, 416);(797, 506);(729, 618);(729, 168);(730, 168);(707, 191);(752, 191);(0, 0)
135;(752, 168);(730, 258);(685, 258);(662, 348);(684, 438);(796, 258);(797, 326);(842, 371);(729, 416);(730, 529);(752, 618);(774, 415);(819, 506);(774, 596);(752, 168);(774, 168);(707, 190);(774, 191);(0, 0)
136;(796, 168);(752, 236);(707, 236);(707, 326);(730, 394);(797, 236);(819, 304);(864, 348);(729, 415);(751, 528);(752, 640);(796, 393);(842, 484);(797, 596);(774, 146);(796, 146);(752, 168);(774, 168);(0, 0)
137;(796, 168);(752, 236);(707, 236);(707, 326);(730, 394);(797, 236);(819, 304);(864, 348);(729, 415);(751, 528);(752, 640);(796, 393);(842, 484);(797, 596);(774, 146);(796, 146);(752, 168);(774, 168);(0, 0)
138;(819, 146);(774, 235);(729, 235);(729, 304);(796, 371);(819, 235);(841, 303);(886, 326);(752, 371);(752, 506);(752, 640);(797, 371);(864, 483);(819, 618);(797, 146);(819, 146);(774, 146);(797, 146);(0, 0)
139;(841, 146);(797, 213);(752, 213);(752, 303);(841, 348);(841, 213);(842, 281);(887, 303);(774, 371);(752, 506);(752, 619);(819, 371);(886, 483);(864, 618);(819, 145);(819, 146);(796, 146);(797, 191);(0, 0)
140;(864, 146);(819, 213);(775, 213);(797, 281);(886, 303);(842, 213);(864, 281);(909, 281);(774, 371);(752, 506);(751, 618);(841, 371);(909, 483);(909, 618);(842, 124);(864, 123);(819, 146);(841, 124);(0, 0)
141;(886, 146);(819, 213);(797, 213);(841, 280);(909, 281);(864, 213);(864, 280);(909, 281);(797, 371);(774, 506);(729, 618);(842, 371);(909, 483);(932, 618);(864, 124);(864, 146);(841, 146);(842, 124);(0, 0)
142;(887, 146);(842, 213);(819, 213);(886, 259);(931, 258);(864, 213);(886, 280);(931, 258);(819, 371);(774, 506);(729, 618);(864, 371);(931, 484);(976, 618);(886, 146);(886, 146);(842, 146);(864, 146);(0, 0)
143;(887, 146);(842, 213);(819, 213);(886, 259);(931, 258);(864, 213);(886, 280);(931, 258);(819, 371);(774, 506);(729, 618);(864, 371);(931, 484);(976, 618);(886, 146);(886, 146);(842, 146);(864, 146);(0, 0)
144;(909, 168);(864, 235);(842, 214);(909, 258);(954, 258);(886, 214);(909, 281);(954, 258);(841, 393);(775, 506);(729, 618);(886, 393);(954, 506);(999, 619);(908, 146);(909, 146);(864, 168);(887, 146);(0, 0)
145;(931, 190);(886, 236);(864, 236);(953, 259);(976, 258);(887, 236);(932, 281);(954, 258);(842, 416);(797, 528);(729, 619);(887, 415);(976, 506);(999, 641);(909, 168);(909, 190);(887, 190);(887, 258);(0, 0)
146;(954, 191);(909, 258);(909, 258);(976, 281);(999, 258);(887, 258);(976, 281);(977, 258);(864, 438);(797, 529);(729, 619);(909, 438);(999, 506);(1021, 641);(932, 191);(932, 191);(909, 213);(976, 258);(0, 0)
147;(954, 213);(909, 281);(931, 281);(1021, 281);(1021, 258);(887, 281);(999, 281);(999, 281);(887, 439);(819, 550);(729, 619);(931, 438);(1021, 506);(1021, 641);(954, 213);(954, 213);(909, 213);(909, 461);(0, 0)
148;(976, 213);(931, 281);(932, 281);(1021, 303);(1044, 259);(909, 281);(1021, 303);(1021, 281);(909, 460);(842, 551);(730, 618);(954, 460);(1043, 506);(1022, 641);(976, 213);(954, 213);(931, 213);(1021, 281);(0, 0)
149;(976, 213);(931, 281);(932, 281);(1021, 303);(1044, 259);(909, 281);(1021, 303);(1021, 281);(909, 460);(842, 551);(730, 618);(954, 460);(1043, 506);(1022, 641);(976, 213);(954, 213);(931, 213);(1021, 281);(0, 0)
150;(999, 213);(954, 259);(954, 280);(1021, 303);(1066, 281);(931, 259);(1021, 303);(1043, 281);(931, 438);(886, 551);(752, 618);(954, 438);(1044, 506);(1022, 641);(976, 191);(976, 213);(954, 213);(954, 191);(0, 0)
151;(999, 191);(954, 258);(954, 258);(999, 304);(1066, 303);(932, 258);(999, 304);(1066, 303);(931, 438);(909, 551);(797, 596);(954, 416);(1044, 506);(1021, 641);(999, 191);(999, 191);(954, 191);(976, 191);(0, 0)
152;(1021, 169);(976, 236);(954, 236);(976, 325);(1044, 326);(976, 236);(998, 303);(1044, 326);(932, 415);(954, 551);(841, 596);(976, 416);(1043, 506);(1021, 641);(999, 168);(999, 169);(976, 190);(999, 169);(0, 0)
153;(1022, 168);(976, 236);(954, 236);(932, 325);(1021, 348);(998, 236);(999, 303);(1044, 348);(932, 393);(999, 506);(886, 573);(976, 393);(1021, 506);(1022, 641);(1021, 168);(1021, 168);(998, 168);(999, 168);(0, 0)
154;(1044, 168);(977, 235);(954, 235);(931, 304);(976, 371);(999, 236);(999, 303);(1043, 348);(932, 371);(1043, 483);(931, 551);(976, 371);(1021, 483);(1022, 641);(1021, 146);(1044, 123);(999, 168);(1021, 146);(0, 0)
155;(1044, 168);(976, 235);(954, 235);(931, 304);(976, 371);(999, 236);(999, 303);(1043, 348);(932, 371);(1043, 483);(931, 551);(976, 371);(1021, 483);(1022, 641);(1021, 146);(1044, 123);(999, 168);(1021, 146);(0, 0)
156;(1044, 168);(977, 236);(954, 236);(909, 304);(954, 393);(1021, 236);(1021, 326);(1044, 371);(932, 371);(1066, 438);(1022, 641);(977, 371);(1066, 439);(976, 528);(1043, 146);(1022, 168);(999, 168);(1021, 146);(0, 0)
157;(1044, 168);(977, 236);(954, 236);(909, 325);(909, 394);(1021, 236);(1021, 326);(1021, 348);(954, 371);(1089, 394);(1021, 641);(998, 371);(1021, 505);(1021, 506);(1043, 146);(1022, 168);(999, 168);(1021, 168);(0, 0)
158;(1044, 168);(998, 258);(954, 236);(909, 326);(886, 394);(1021, 258);(1021, 326);(1021, 326);(954, 393);(1089, 371);(1043, 483);(976, 393);(1021, 506);(1022, 641);(1043, 168);(1043, 168);(999, 169);(1021, 168);(0, 0)
159;(1044, 190);(998, 258);(954, 258);(909, 326);(864, 394);(1021, 258);(1021, 326);(1044, 483);(954, 393);(1089, 348);(1044, 461);(976, 393);(1044, 506);(1022, 641);(1044, 168);(1044, 169);(1021, 191);(1021, 168);(0, 0)
160;(1044, 191);(999, 258);(954, 258);(909, 348);(864, 416);(1021, 259);(1021, 348);(1044, 483);(954, 393);(1089, 348);(1044, 461);(977, 393);(1044, 506);(1021, 641);(1044, 169);(1043, 191);(1021, 191);(1021, 190);(0, 0)
161;(1044, 191);(999, 258);(954, 258);(909, 348);(864, 416);(1021, 259);(1021, 348);(1044, 483);(954, 393);(1089, 348);(1044, 461);(977, 393);(1044, 506);(1021, 641);(1044, 169);(1043, 191);(1021, 191);(1021, 190);(0, 0)
162;(1044, 191);(999, 258);(976, 258);(909, 348);(909, 416);(1021, 259);(1021, 348);(909, 415);(954, 393);(1089, 371);(1021, 641);(977, 394);(1044, 506);(1022, 641);(1044, 169);(1043, 191);(999, 191);(1021, 190);(0, 0)
163;(1044, 190);(999, 258);(976, 258);(931, 348);(932, 416);(1021, 258);(1021, 348);(1044, 370);(954, 393);(1089, 393);(1021, 641);(999, 393);(1044, 506);(1022, 641);(1044, 168);(1044, 169);(1021, 191);(1021, 168);(0, 0)
164;(1044, 169);(999, 258);(976, 236);(932, 326);(977, 415);(1021, 258);(1021, 348);(1088, 371);(953, 393);(1043, 506);(1021, 641);(998, 393);(1066, 438);(999, 528);(1044, 168);(1044, 169);(1021, 191);(1021, 168);(0, 0)
165;(1044, 168);(999, 236);(976, 236);(954, 326);(1021, 371);(1021, 236);(1021, 326);(1066, 348);(932, 371);(1021, 483);(931, 551);(976, 393);(1022, 483);(1021, 641);(1044, 168);(1043, 168);(999, 169);(1021, 168);(0, 0)
166;(1044, 168);(999, 236);(976, 236);(976, 326);(1044, 348);(999, 236);(1021, 303);(1066, 326);(932, 393);(999, 506);(1021, 641);(976, 393);(999, 506);(1021, 641);(1043, 168);(1043, 168);(999, 168);(1021, 168);(0, 0)
167;(1044, 168);(999, 236);(976, 236);(976, 326);(1044, 348);(999, 236);(1021, 304);(1066, 326);(932, 393);(999, 506);(864, 573);(976, 393);(999, 506);(1021, 641);(1043, 168);(1043, 168);(999, 168);(1021, 168);(0, 0)
168;(1044, 168);(977, 236);(977, 236);(999, 325);(1066, 326);(999, 236);(999, 303);(1066, 304);(931, 393);(953, 528);(819, 573);(954, 393);(1021, 506);(1021, 641);(1043, 168);(1022, 168);(999, 168);(1021, 168);(0, 0)
169;(1044, 190);(977, 236);(977, 236);(1022, 304);(1088, 303);(977, 236);(1021, 303);(1066, 303);(931, 394);(909, 528);(775, 574);(954, 415);(1021, 506);(1021, 641);(1022, 168);(1021, 169);(999, 190);(1021, 169);(0, 0)
170;(1022, 191);(976, 258);(977, 258);(1044, 303);(1066, 303);(976, 236);(1043, 281);(1066, 281);(909, 416);(864, 528);(752, 596);(953, 416);(1021, 506);(1021, 641);(1021, 169);(1021, 191);(999, 191);(999, 191);(0, 0)
171;(1021, 213);(976, 259);(977, 280);(1066, 304);(1066, 281);(954, 259);(1044, 303);(1044, 281);(909, 438);(841, 528);(729, 618);(932, 438);(1021, 506);(1021, 641);(1021, 191);(1021, 213);(998, 213);(999, 191);(0, 0)
172;(1021, 236);(976, 281);(976, 281);(1066, 325);(1066, 281);(954, 281);(1066, 325);(1044, 281);(887, 460);(819, 528);(707, 618);(932, 460);(1022, 506);(1021, 641);(1021, 235);(999, 236);(977, 236);(1066, 303);(0, 0)
173;(1021, 236);(976, 281);(976, 281);(1066, 325);(1066, 281);(954, 281);(1066, 304);(1044, 281);(887, 460);(819, 528);(707, 618);(932, 460);(1022, 506);(1021, 641);(1021, 235);(999, 236);(977, 236);(1066, 303);(0, 0)
174;(1021, 258);(954, 303);(976, 303);(1066, 326);(1066, 303);(932, 303);(1066, 326);(1044, 303);(909, 461);(797, 551);(707, 618);(932, 461);(1022, 506);(1021, 641);(999, 236);(999, 258);(976, 258);(595, 663);(0, 0)
175;(1021, 258);(954, 303);(976, 303);(1066, 326);(1088, 303);(953, 303);(1066, 326);(1044, 303);(909, 461);(797, 551);(707, 618);(932, 461);(1043, 506);(1021, 641);(999, 236);(999, 258);(977, 258);(1066, 303);(0, 0)
176;(1021, 236);(976, 303);(976, 303);(1044, 326);(1067, 325);(954, 303);(1043, 326);(1066, 304);(909, 461);(819, 550);(707, 618);(954, 461);(1044, 506);(1021, 641);(1021, 236);(1021, 236);(998, 258);(999, 280);(0, 0)
177;(1022, 214);(976, 281);(976, 281);(1043, 326);(1089, 325);(954, 281);(1021, 348);(1066, 325);(909, 460);(841, 550);(729, 618);(954, 460);(1044, 506);(1021, 641);(1021, 213);(1021, 214);(999, 236);(998, 258);(0, 0)
178;(1044, 213);(977, 259);(998, 258);(1021, 326);(1089, 326);(977, 258);(1021, 326);(1067, 326);(931, 438);(864, 550);(752, 596);(954, 438);(1044, 506);(1021, 641);(1043, 191);(1022, 213);(999, 213);(1021, 191);(0, 0)
179;(1044, 213);(977, 258);(998, 258);(1021, 326);(1089, 326);(977, 258);(1021, 326);(1067, 326);(931, 438);(864, 550);(752, 596);(954, 438);(1044, 506);(1021, 641);(1043, 191);(1022, 213);(999, 213);(1021, 191);(0, 0)
180;(1044, 191);(999, 258);(999, 236);(999, 326);(1066, 348);(999, 258);(999, 326);(1066, 348);(932, 415);(909, 550);(796, 595);(976, 416);(1022, 506);(1021, 641);(1044, 169);(1044, 190);(1021, 191);(1021, 191);(0, 0)
181;(1066, 169);(999, 236);(999, 236);(976, 325);(1044, 371);(1021, 236);(999, 325);(1066, 371);(954, 393);(954, 528);(841, 573);(976, 393);(1021, 506);(1021, 641);(1044, 168);(1044, 168);(1021, 190);(1043, 168);(0, 0)
182;(1066, 168);(999, 236);(999, 235);(954, 303);(999, 371);(1021, 236);(1021, 326);(1044, 393);(954, 371);(999, 506);(886, 551);(976, 393);(1021, 506);(1021, 641);(1066, 146);(1044, 168);(1022, 168);(1044, 146);(0, 0)
183;(1066, 168);(999, 236);(999, 235);(954, 304);(976, 393);(1021, 236);(1021, 326);(1021, 371);(954, 371);(1044, 483);(931, 550);(999, 371);(1044, 483);(1022, 641);(1066, 146);(1066, 168);(1043, 168);(1044, 146);(0, 0)
184;(1066, 168);(999, 236);(999, 235);(954, 325);(954, 394);(1021, 236);(999, 326);(1021, 348);(976, 393);(1089, 460);(1021, 641);(977, 393);(1022, 506);(1022, 641);(1066, 146);(1066, 168);(1043, 168);(1044, 168);(0, 0)
185;(1066, 168);(999, 236);(999, 235);(954, 325);(954, 394);(1021, 236);(999, 326);(1021, 348);(976, 393);(1089, 460);(1021, 641);(977, 393);(1022, 506);(1022, 640);(1066, 146);(1066, 168);(1043, 168);(1044, 168);(0, 0)
186;(1088, 168);(1021, 236);(999, 236);(954, 326);(931, 394);(1022, 236);(977, 326);(931, 393);(976, 393);(1111, 416);(1021, 641);(976, 393);(1021, 505);(1043, 641);(1066, 168);(1066, 168);(1044, 168);(1044, 168);(0, 0)
187;(1088, 169);(1021, 236);(999, 236);(954, 326);(931, 415);(1043, 236);(976, 326);(909, 394);(976, 393);(1111, 393);(1044, 483);(976, 393);(1022, 506);(1022, 641);(1066, 168);(1066, 169);(1044, 190);(1044, 168);(0, 0)
188;(1088, 190);(1021, 258);(999, 258);(954, 326);(932, 416);(1043, 258);(976, 348);(932, 415);(977, 393);(1111, 393);(1044, 483);(977, 393);(1044, 505);(1022, 641);(1066, 168);(1066, 169);(1044, 191);(1044, 169);(0, 0)
189;(1088, 169);(1021, 258);(1021, 258);(954, 348);(954, 416);(1043, 258);(998, 348);(932, 394);(976, 393);(1111, 393);(1022, 641);(998, 393);(1044, 506);(1022, 641);(1066, 168);(1066, 169);(1044, 191);(1044, 169);(0, 0)
190;(1088, 169);(1021, 236);(1021, 236);(976, 326);(999, 416);(1043, 236);(1021, 326);(1021, 506);(976, 393);(1111, 416);(1021, 641);(999, 371);(1044, 528);(1021, 506);(1066, 168);(1066, 169);(1044, 190);(1066, 169);(0, 0)
191;(1088, 169);(1021, 236);(1021, 236);(976, 326);(999, 416);(1043, 236);(1021, 326);(1021, 506);(976, 393);(1111, 416);(1021, 641);(999, 371);(1044, 528);(1021, 506);(1066, 168);(1066, 169);(1044, 190);(1066, 169);(0, 0)
192;(1088, 168);(1021, 236);(1021, 236);(998, 326);(1021, 393);(1043, 236);(1021, 326);(1066, 371);(954, 371);(1088, 461);(976, 528);(998, 371);(1066, 461);(1022, 641);(1066, 168);(1066, 168);(1044, 168);(1066, 168);(0, 0)
193;(1088, 168);(1021, 236);(1021, 236);(999, 325);(1066, 370);(1022, 236);(1021, 304);(1088, 370);(976, 393);(1044, 484);(909, 551);(976, 393);(1022, 506);(1021, 641);(1066, 168);(1066, 168);(1044, 168);(1066, 168);(0, 0)
194;(1088, 168);(1021, 236);(1021, 236);(1021, 325);(1089, 348);(1022, 236);(1021, 326);(1088, 348);(954, 393);(999, 528);(864, 573);(977, 393);(1021, 506);(1021, 641);(1066, 168);(1066, 168);(1044, 168);(1044, 168);(0, 0)
195;(1066, 168);(1021, 236);(1021, 236);(1044, 325);(1111, 326);(1021, 236);(1044, 304);(1111, 326);(954, 393);(954, 528);(841, 573);(977, 393);(1021, 506);(1021, 641);(1066, 168);(1066, 168);(1043, 169);(1044, 168);(0, 0)
196;(1066, 169);(1021, 236);(1021, 236);(1066, 304);(1111, 303);(1021, 236);(1066, 325);(1111, 304);(954, 393);(909, 528);(797, 596);(976, 415);(1043, 506);(1021, 641);(1066, 168);(1066, 169);(1043, 191);(1044, 169);(0, 0)
197;(1066, 169);(1021, 236);(1021, 236);(1066, 304);(1111, 303);(1021, 236);(1066, 304);(1111, 304);(954, 393);(909, 528);(797, 596);(976, 415);(1043, 506);(1021, 641);(1066, 168);(1066, 169);(1043, 191);(1044, 169);(0, 0)
198;(1066, 191);(1021, 258);(1021, 258);(1088, 304);(1111, 303);(999, 236);(1044, 326);(1089, 304);(932, 416);(865, 528);(774, 596);(976, 416);(1044, 506);(1022, 641);(1044, 169);(1044, 191);(1021, 191);(1022, 191);(0, 0)
199;(1044, 213);(999, 259);(999, 259);(1089, 325);(1111, 303);(999, 259);(1044, 348);(1111, 303);(931, 438);(864, 528);(752, 618);(976, 438);(1044, 506);(1021, 641);(1044, 191);(1044, 213);(1021, 213);(1021, 191);(0, 0)
200;(1044, 235);(999, 281);(999, 281);(1089, 326);(1111, 303);(977, 281);(1044, 348);(1089, 303);(909, 460);(842, 529);(751, 618);(954, 460);(1044, 506);(1021, 641);(1044, 213);(1043, 214);(1021, 236);(1089, 303);(0, 0)
201;(1044, 236);(998, 303);(999, 303);(1089, 326);(1133, 303);(977, 303);(1044, 349);(1089, 303);(909, 461);(841, 550);(1021, 663);(954, 461);(1044, 528);(1021, 641);(1043, 236);(1022, 236);(999, 236);(1089, 325);(0, 0)
202;(1044, 236);(998, 303);(999, 303);(1088, 326);(1133, 303);(977, 303);(1044, 349);(1089, 304);(909, 461);(820, 551);(730, 618);(954, 461);(1044, 528);(1022, 641);(1043, 236);(1022, 236);(1021, 258);(1021, 236);(0, 0)
203;(1044, 236);(998, 303);(999, 303);(1088, 326);(1133, 303);(976, 303);(1044, 349);(1089, 304);(909, 461);(820, 551);(730, 618);(954, 461);(1044, 528);(1022, 641);(1043, 236);(1022, 236);(1021, 258);(1021, 236);(0, 0)
204;(1044, 235);(999, 281);(998, 281);(1066, 326);(1111, 303);(999, 281);(1044, 348);(1111, 325);(909, 461);(842, 529);(751, 618);(954, 460);(1044, 528);(1022, 641);(1043, 214);(1043, 235);(1021, 236);(1044, 506);(0, 0)
205;(1044, 213);(999, 280);(999, 280);(1044, 326);(1133, 325);(999, 280);(1044, 348);(1111, 326);(931, 438);(864, 528);(752, 618);(976, 438);(1044, 506);(1021, 641);(1044, 191);(1043, 213);(1021, 213);(1044, 506);(0, 0)
206;(1044, 191);(999, 258);(999, 258);(1044, 326);(1111, 326);(1021, 258);(1043, 326);(1111, 326);(932, 415);(864, 528);(774, 596);(976, 416);(1044, 506);(1021, 641);(1044, 169);(1044, 191);(1021, 191);(999, 258);(0, 0)
207;(1066, 168);(999, 236);(999, 236);(999, 304);(1089, 348);(1021, 236);(1043, 325);(1089, 326);(932, 393);(909, 528);(797, 596);(977, 393);(1043, 506);(1022, 641);(1044, 146);(1044, 168);(1022, 168);(1043, 169);(0, 0)
208;(1066, 146);(1021, 214);(999, 213);(977, 303);(1066, 370);(1022, 235);(1022, 303);(1066, 349);(954, 371);(931, 506);(819, 573);(977, 393);(1043, 505);(1022, 640);(1044, 146);(1044, 146);(1022, 168);(1043, 146);(0, 0)
209;(1066, 146);(1021, 214);(999, 213);(977, 303);(1066, 370);(1022, 235);(1021, 303);(1066, 349);(954, 371);(909, 506);(819, 573);(977, 393);(1043, 505);(1022, 640);(1044, 146);(1044, 146);(1022, 168);(1043, 146);(0, 0)
210;(1066, 145);(1021, 213);(998, 213);(954, 303);(999, 371);(1043, 214);(1021, 303);(1066, 370);(954, 371);(953, 506);(842, 573);(999, 371);(1022, 484);(1043, 640);(1044, 123);(1044, 146);(1021, 146);(1043, 145);(0, 0)
211;(1066, 123);(999, 213);(977, 213);(954, 303);(976, 371);(1043, 214);(1021, 303);(1066, 371);(954, 371);(976, 506);(864, 551);(999, 371);(1043, 484);(1043, 640);(1044, 123);(1044, 124);(1021, 146);(1043, 124);(0, 0)
212;(1066, 124);(999, 214);(976, 213);(932, 303);(931, 393);(1044, 236);(1021, 304);(1044, 371);(954, 371);(977, 506);(887, 528);(999, 371);(1044, 505);(1022, 640);(1044, 123);(1044, 124);(1021, 146);(1021, 124);(0, 0)
213;(1066, 146);(1021, 235);(976, 214);(931, 303);(909, 393);(1044, 236);(1022, 325);(1044, 393);(954, 371);(999, 506);(931, 528);(1021, 393);(1044, 506);(1043, 640);(1044, 145);(1044, 145);(999, 168);(1043, 146);(0, 0)
214;(1044, 146);(999, 236);(976, 236);(909, 304);(886, 393);(1044, 258);(1043, 326);(1044, 393);(954, 393);(1021, 506);(953, 506);(1021, 393);(1066, 506);(1043, 641);(1021, 146);(1044, 146);(999, 168);(1043, 146);(0, 0)
215;(1044, 146);(999, 236);(976, 236);(909, 304);(886, 393);(1044, 258);(1044, 326);(1044, 393);(954, 393);(1021, 506);(953, 506);(1021, 393);(1066, 506);(1043, 641);(1021, 146);(1044, 146);(999, 168);(1043, 146);(0, 0)
216;(1022, 168);(999, 258);(954, 236);(909, 304);(864, 393);(1044, 258);(1044, 326);(1066, 393);(954, 393);(1021, 528);(954, 506);(1021, 394);(1066, 528);(1043, 641);(1021, 168);(1043, 168);(999, 190);(1044, 190);(0, 0)
217;(1021, 168);(999, 236);(954, 236);(887, 303);(864, 371);(1044, 258);(1044, 326);(1066, 371);(954, 394);(999, 528);(954, 528);(1021, 415);(1066, 528);(1043, 641);(999, 168);(1021, 168);(977, 169);(1044, 169);(0, 0)
218;(999, 168);(999, 236);(954, 236);(886, 303);(886, 370);(1044, 236);(1044, 325);(1067, 349);(954, 393);(998, 506);(932, 528);(1021, 393);(1044, 528);(1043, 641);(999, 146);(1021, 146);(976, 168);(1022, 168);(0, 0)
219;(999, 146);(998, 235);(932, 214);(886, 281);(887, 326);(1044, 236);(1066, 304);(1066, 326);(953, 393);(954, 505);(931, 550);(999, 393);(1022, 506);(1043, 641);(977, 146);(999, 146);(976, 146);(1021, 146);(0, 0)
220;(977, 146);(976, 213);(931, 213);(864, 280);(909, 303);(1043, 213);(1066, 303);(1044, 281);(931, 371);(932, 483);(909, 550);(999, 371);(1021, 506);(1043, 640);(976, 123);(999, 123);(954, 146);(1021, 146);(0, 0)
221;(977, 146);(976, 213);(931, 213);(864, 280);(909, 303);(1043, 213);(1066, 303);(1044, 281);(931, 371);(932, 483);(909, 550);(999, 371);(1021, 506);(1043, 640);(976, 123);(999, 123);(954, 146);(1021, 146);(0, 0)
222;(976, 123);(976, 191);(909, 191);(864, 258);(931, 281);(1021, 213);(1066, 281);(1043, 258);(931, 370);(909, 483);(887, 551);(977, 371);(1021, 505);(1043, 618);(954, 123);(977, 123);(954, 124);(999, 124);(0, 0)
223;(954, 123);(954, 191);(909, 191);(864, 258);(931, 258);(1021, 191);(1066, 281);(1021, 236);(909, 349);(886, 461);(864, 573);(976, 370);(999, 484);(1021, 618);(954, 123);(976, 123);(932, 123);(998, 123);(0, 0)
224;(954, 123);(954, 191);(909, 191);(864, 258);(931, 236);(999, 191);(1044, 280);(999, 236);(887, 349);(864, 461);(842, 573);(976, 370);(999, 484);(1021, 618);(932, 123);(954, 123);(931, 123);(976, 123);(0, 0)
225;(932, 124);(932, 191);(887, 191);(864, 258);(931, 236);(999, 191);(1022, 259);(977, 235);(886, 370);(841, 483);(819, 596);(954, 371);(977, 484);(999, 618);(931, 123);(954, 123);(909, 145);(976, 124);(0, 0)
226;(931, 146);(931, 213);(886, 213);(864, 258);(909, 236);(977, 213);(1021, 258);(976, 236);(886, 371);(819, 483);(796, 618);(954, 371);(976, 506);(977, 640);(909, 145);(932, 145);(909, 146);(954, 146);(0, 0)
227;(931, 146);(931, 213);(886, 213);(864, 258);(909, 236);(977, 213);(1021, 258);(976, 236);(886, 371);(819, 483);(796, 618);(954, 371);(976, 506);(977, 640);(909, 145);(932, 145);(909, 146);(954, 146);(0, 0)
228;(909, 168);(909, 214);(864, 214);(864, 280);(909, 236);(976, 213);(999, 258);(954, 236);(864, 393);(819, 506);(752, 619);(932, 393);(976, 506);(976, 641);(909, 146);(931, 146);(887, 168);(932, 168);(0, 0)
229;(908, 169);(909, 236);(864, 236);(842, 280);(909, 258);(954, 236);(976, 258);(932, 258);(864, 415);(797, 528);(752, 641);(931, 415);(954, 528);(977, 641);(887, 168);(909, 168);(864, 169);(931, 169);(0, 0)
