;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
235;(797, 191);(752, 258);(775, 258);(864, 326);(864, 325);(707, 258);(707, 370);(819, 303);(707, 438);(617, 550);(527, 618);(685, 416);(797, 506);(819, 641);(797, 191);(797, 191);(774, 191);(774, 191);(0, 0)
236;(797, 191);(752, 258);(775, 258);(864, 325);(819, 258);(707, 258);(707, 349);(819, 258);(707, 416);(617, 528);(527, 618);(729, 416);(797, 506);(819, 641);(797, 191);(797, 191);(774, 191);(774, 191);(0, 0)
237;(797, 191);(752, 236);(774, 258);(842, 304);(841, 258);(729, 236);(730, 348);(819, 258);(684, 415);(617, 528);(527, 618);(729, 416);(796, 528);(819, 641);(797, 168);(797, 190);(774, 191);(774, 168);(0, 0)
238;(797, 190);(752, 236);(751, 236);(841, 303);(841, 258);(752, 236);(819, 281);(819, 258);(684, 393);(617, 528);(527, 596);(729, 394);(774, 506);(819, 641);(796, 168);(796, 169);(752, 190);(774, 168);(0, 0)
239;(797, 190);(752, 236);(751, 236);(841, 303);(841, 258);(752, 236);(819, 281);(819, 258);(684, 393);(617, 528);(527, 596);(729, 394);(774, 506);(797, 641);(796, 168);(796, 169);(752, 190);(774, 168);(0, 0)
240;(796, 169);(752, 236);(729, 236);(797, 281);(819, 258);(774, 236);(797, 281);(797, 258);(684, 393);(617, 506);(527, 618);(729, 393);(774, 506);(797, 641);(775, 168);(774, 168);(752, 168);(774, 168);(0, 0)
241;(796, 169);(730, 236);(707, 236);(752, 281);(797, 258);(774, 236);(841, 303);(841, 258);(662, 393);(617, 506);(549, 618);(729, 393);(775, 506);(797, 641);(774, 168);(796, 168);(751, 168);(774, 168);(0, 0)
242;(774, 169);(729, 236);(684, 236);(707, 281);(774, 236);(774, 236);(842, 303);(819, 236);(662, 394);(595, 506);(550, 640);(729, 394);(796, 528);(797, 641);(774, 168);(774, 168);(729, 168);(752, 169);(0, 0)
243;(752, 191);(707, 258);(662, 236);(684, 281);(729, 236);(752, 258);(841, 303);(797, 236);(662, 416);(594, 528);(550, 641);(729, 415);(797, 528);(819, 641);(752, 169);(752, 190);(707, 190);(752, 191);(0, 0)
244;(751, 191);(707, 258);(662, 258);(639, 303);(685, 258);(752, 258);(819, 303);(774, 236);(662, 416);(594, 528);(550, 641);(729, 416);(797, 528);(819, 641);(729, 169);(752, 169);(685, 191);(729, 191);(0, 0)
245;(751, 191);(707, 258);(662, 258);(639, 303);(685, 258);(752, 258);(819, 303);(774, 236);(662, 416);(594, 528);(550, 641);(729, 416);(797, 528);(797, 641);(729, 169);(752, 169);(685, 191);(729, 191);(0, 0)
246;(707, 191);(685, 258);(640, 258);(595, 303);(640, 258);(729, 258);(796, 303);(730, 258);(662, 416);(572, 528);(550, 641);(729, 416);(796, 529);(797, 663);(707, 191);(729, 191);(662, 191);(729, 191);(0, 0)
247;(684, 191);(662, 258);(617, 258);(572, 303);(617, 258);(707, 258);(752, 281);(684, 258);(640, 416);(572, 528);(550, 641);(707, 416);(774, 529);(797, 663);(662, 191);(685, 191);(662, 191);(707, 213);(0, 0)
248;(662, 191);(662, 258);(617, 259);(549, 303);(572, 258);(707, 258);(685, 281);(640, 236);(639, 416);(550, 528);(550, 641);(707, 416);(774, 529);(819, 641);(640, 190);(662, 190);(639, 191);(684, 191);(0, 0)
249;(617, 191);(640, 258);(595, 258);(527, 303);(550, 258);(685, 258);(640, 281);(595, 258);(639, 416);(550, 506);(550, 641);(685, 416);(774, 529);(819, 640);(617, 190);(639, 169);(662, 213);(662, 191);(0, 0)
250;(595, 191);(639, 258);(595, 258);(527, 303);(527, 258);(662, 258);(595, 281);(572, 258);(617, 416);(550, 506);(550, 641);(684, 416);(752, 528);(842, 618);(595, 190);(617, 169);(639, 213);(640, 191);(0, 0)
251;(595, 191);(639, 258);(595, 258);(527, 303);(527, 258);(662, 258);(595, 281);(572, 258);(617, 416);(550, 506);(550, 641);(684, 416);(752, 528);(842, 618);(595, 190);(617, 169);(639, 213);(640, 191);(0, 0)
252;(594, 169);(617, 258);(595, 258);(550, 303);(550, 258);(640, 258);(549, 281);(549, 236);(617, 416);(550, 506);(550, 641);(684, 415);(752, 528);(842, 596);(594, 168);(595, 168);(617, 213);(617, 190);(0, 0)
253;(572, 168);(617, 236);(617, 236);(550, 303);(550, 236);(617, 258);(527, 281);(527, 236);(617, 416);(550, 506);(550, 641);(662, 415);(751, 528);(842, 574);(594, 169);(594, 168);(595, 190);(617, 169);(0, 0)
254;(572, 169);(595, 236);(617, 236);(572, 236);(549, 236);(594, 258);(504, 281);(527, 236);(617, 416);(550, 506);(550, 641);(662, 415);(729, 506);(550, 641);(572, 169);(572, 168);(527, 213);(595, 190);(0, 0)
255;(572, 169);(595, 258);(639, 258);(617, 326);(572, 258);(572, 258);(483, 281);(549, 235);(662, 393);(550, 506);(842, 574);(617, 416);(729, 506);(550, 641);(572, 190);(572, 168);(527, 213);(595, 190);(0, 0)
256;(550, 191);(595, 258);(639, 258);(617, 326);(842, 596);(572, 258);(482, 303);(549, 236);(662, 394);(549, 506);(841, 596);(617, 416);(729, 528);(550, 641);(572, 191);(572, 169);(639, 213);(594, 191);(0, 0)
257;(550, 191);(595, 258);(639, 258);(617, 326);(842, 596);(572, 258);(482, 303);(549, 236);(662, 394);(730, 528);(841, 596);(617, 416);(528, 506);(550, 641);(572, 191);(572, 169);(639, 213);(594, 191);(0, 0)
258;(550, 191);(595, 258);(639, 258);(617, 370);(617, 349);(550, 258);(482, 303);(482, 259);(640, 416);(729, 528);(820, 596);(595, 416);(528, 506);(550, 641);(572, 191);(550, 191);(572, 191);(594, 191);(0, 0)
259;(550, 191);(595, 259);(639, 259);(617, 370);(617, 371);(550, 258);(482, 303);(482, 259);(640, 416);(527, 506);(819, 618);(617, 438);(527, 528);(549, 641);(572, 191);(550, 191);(572, 191);(594, 191);(0, 0)
260;(550, 213);(595, 280);(639, 280);(617, 370);(572, 303);(550, 259);(482, 304);(483, 281);(640, 416);(527, 506);(819, 618);(617, 438);(707, 551);(549, 641);(572, 213);(550, 191);(572, 213);(573, 213);(0, 0)
261;(550, 213);(595, 259);(639, 280);(617, 349);(572, 303);(550, 259);(482, 304);(482, 281);(640, 416);(527, 506);(819, 618);(617, 438);(707, 551);(550, 663);(572, 213);(550, 191);(572, 213);(594, 213);(0, 0)
262;(550, 191);(595, 259);(639, 259);(573, 348);(572, 303);(572, 280);(482, 304);(528, 258);(595, 438);(527, 506);(819, 618);(639, 438);(707, 550);(550, 663);(572, 213);(550, 191);(572, 213);(594, 213);(0, 0)
263;(550, 191);(595, 259);(639, 259);(573, 348);(572, 303);(572, 280);(482, 304);(528, 258);(640, 416);(527, 506);(819, 618);(639, 438);(707, 550);(550, 663);(572, 213);(550, 191);(572, 213);(594, 213);(0, 0)
264;(550, 191);(595, 258);(618, 258);(595, 326);(549, 259);(572, 259);(482, 303);(527, 258);(662, 416);(729, 528);(841, 618);(617, 416);(528, 528);(549, 641);(572, 191);(550, 191);(505, 236);(594, 191);(0, 0)
265;(550, 191);(595, 258);(617, 258);(595, 326);(550, 258);(572, 258);(483, 303);(527, 258);(662, 394);(549, 506);(841, 618);(617, 416);(729, 528);(550, 663);(572, 191);(572, 169);(527, 236);(594, 191);(0, 0)
266;(550, 190);(595, 236);(595, 236);(528, 326);(550, 258);(595, 258);(505, 303);(527, 258);(617, 416);(549, 506);(550, 641);(662, 416);(730, 506);(841, 596);(572, 190);(572, 168);(527, 236);(595, 190);(0, 0)
267;(572, 169);(617, 236);(595, 236);(550, 304);(550, 258);(639, 236);(549, 281);(549, 236);(617, 415);(550, 506);(550, 641);(662, 394);(752, 506);(841, 618);(572, 169);(572, 168);(595, 169);(595, 169);(0, 0)
268;(572, 168);(617, 236);(595, 236);(528, 304);(527, 280);(640, 236);(573, 281);(550, 236);(617, 394);(550, 506);(550, 641);(684, 393);(752, 506);(819, 618);(594, 169);(572, 168);(595, 169);(617, 168);(0, 0)
269;(572, 168);(617, 236);(595, 236);(528, 304);(527, 280);(640, 236);(573, 281);(550, 236);(617, 394);(550, 506);(550, 641);(684, 393);(752, 506);(819, 618);(594, 168);(572, 168);(595, 169);(617, 168);(0, 0)
270;(573, 168);(617, 236);(573, 236);(528, 304);(549, 258);(662, 236);(617, 281);(572, 236);(617, 415);(550, 506);(550, 641);(684, 393);(752, 528);(819, 641);(572, 168);(594, 168);(617, 168);(617, 168);(0, 0)
271;(595, 169);(639, 236);(594, 236);(527, 303);(550, 258);(684, 236);(662, 280);(617, 236);(617, 415);(550, 528);(550, 641);(684, 393);(752, 528);(819, 641);(595, 168);(617, 168);(617, 168);(640, 168);(0, 0)
272;(617, 169);(640, 258);(595, 258);(528, 303);(572, 258);(685, 236);(707, 280);(662, 236);(617, 416);(550, 528);(550, 641);(685, 415);(774, 528);(797, 641);(617, 168);(639, 168);(640, 191);(662, 191);(0, 0)
273;(640, 190);(662, 258);(617, 258);(550, 303);(595, 258);(707, 236);(752, 281);(685, 236);(617, 416);(572, 528);(550, 641);(685, 416);(774, 528);(797, 663);(640, 168);(662, 169);(639, 190);(684, 191);(0, 0)
274;(684, 191);(684, 258);(617, 258);(594, 303);(640, 258);(729, 258);(775, 281);(729, 236);(639, 416);(572, 528);(550, 641);(707, 416);(775, 528);(797, 663);(662, 169);(684, 169);(661, 191);(707, 191);(0, 0)
275;(684, 191);(684, 258);(617, 258);(594, 303);(640, 258);(729, 258);(775, 281);(729, 236);(639, 416);(572, 528);(550, 641);(707, 416);(775, 528);(797, 663);(662, 169);(685, 169);(661, 191);(707, 191);(0, 0)
276;(707, 191);(684, 258);(640, 258);(617, 303);(684, 258);(729, 258);(797, 281);(752, 236);(640, 416);(594, 528);(550, 641);(707, 416);(796, 528);(797, 663);(706, 190);(707, 190);(662, 191);(707, 191);(0, 0)
277;(729, 191);(706, 258);(662, 258);(684, 303);(729, 236);(751, 259);(819, 303);(775, 236);(661, 416);(595, 529);(550, 641);(707, 416);(797, 528);(797, 663);(729, 169);(729, 169);(685, 191);(729, 169);(0, 0)
278;(752, 190);(707, 258);(684, 258);(729, 281);(774, 258);(752, 258);(819, 303);(797, 258);(662, 416);(617, 529);(528, 640);(729, 416);(797, 528);(797, 663);(730, 168);(752, 168);(707, 191);(730, 169);(0, 0)
279;(774, 190);(729, 236);(707, 236);(797, 303);(797, 236);(752, 236);(797, 303);(797, 236);(662, 416);(617, 528);(527, 618);(729, 416);(797, 506);(797, 663);(752, 168);(774, 168);(729, 190);(752, 169);(0, 0)
280;(775, 169);(730, 236);(729, 236);(819, 281);(819, 236);(752, 236);(797, 259);(797, 258);(684, 415);(617, 528);(527, 596);(729, 416);(797, 506);(797, 663);(774, 168);(774, 168);(751, 190);(819, 258);(0, 0)
281;(775, 169);(730, 236);(729, 236);(819, 281);(819, 236);(752, 236);(797, 259);(797, 258);(684, 415);(617, 528);(527, 596);(729, 415);(797, 506);(797, 663);(774, 168);(774, 168);(751, 190);(752, 168);(0, 0)
282;(796, 169);(752, 236);(752, 236);(842, 281);(819, 236);(729, 236);(864, 281);(819, 236);(684, 415);(617, 528);(527, 596);(729, 416);(797, 506);(797, 663);(774, 168);(775, 168);(752, 169);(774, 169);(0, 0)
283;(797, 190);(752, 236);(774, 236);(864, 303);(819, 236);(707, 236);(864, 281);(819, 236);(707, 415);(617, 528);(527, 596);(729, 416);(797, 506);(819, 663);(796, 168);(796, 169);(752, 190);(774, 169);(0, 0)
284;(797, 191);(752, 258);(796, 236);(864, 303);(864, 303);(707, 258);(864, 303);(819, 258);(707, 416);(639, 506);(527, 596);(751, 416);(797, 506);(797, 663);(797, 169);(797, 191);(774, 191);(751, 191);(0, 0)
285;(797, 191);(752, 258);(797, 236);(864, 303);(864, 303);(707, 258);(730, 348);(819, 281);(730, 416);(639, 528);(797, 663);(707, 416);(640, 528);(527, 596);(797, 169);(797, 191);(774, 191);(774, 169);(0, 0)
286;(819, 191);(752, 258);(797, 258);(864, 325);(864, 303);(707, 258);(707, 304);(730, 326);(730, 416);(797, 528);(797, 663);(707, 416);(640, 528);(528, 618);(797, 191);(797, 191);(774, 191);(775, 191);(0, 0)
287;(819, 191);(752, 258);(797, 258);(864, 325);(864, 303);(707, 258);(707, 304);(730, 326);(730, 416);(819, 506);(797, 663);(707, 416);(640, 528);(528, 618);(797, 191);(797, 191);(774, 191);(796, 191);(0, 0)
288;(819, 191);(752, 258);(797, 258);(864, 326);(864, 303);(707, 258);(685, 304);(729, 326);(730, 416);(640, 550);(549, 618);(707, 416);(819, 506);(527, 618);(797, 191);(797, 191);(774, 191);(729, 191);(0, 0)
289;(819, 191);(752, 258);(797, 258);(864, 326);(864, 303);(707, 258);(685, 304);(729, 326);(729, 416);(640, 551);(549, 618);(707, 416);(819, 506);(527, 618);(797, 191);(797, 191);(774, 191);(729, 191);(0, 0)
290;(819, 191);(752, 258);(797, 258);(864, 326);(864, 304);(707, 258);(707, 325);(729, 326);(729, 416);(640, 550);(549, 618);(707, 416);(819, 506);(819, 641);(797, 191);(797, 191);(774, 191);(796, 191);(0, 0)
291;(819, 191);(752, 258);(797, 258);(864, 325);(864, 303);(707, 258);(707, 370);(819, 303);(729, 416);(639, 528);(527, 618);(707, 416);(819, 506);(819, 641);(797, 190);(797, 191);(774, 191);(796, 191);(0, 0)
292;(819, 191);(752, 258);(797, 258);(864, 304);(819, 258);(707, 258);(729, 348);(819, 281);(707, 416);(617, 528);(527, 618);(685, 393);(797, 506);(819, 663);(797, 169);(797, 190);(774, 191);(774, 169);(0, 0)
293;(819, 191);(752, 258);(797, 258);(864, 304);(819, 258);(707, 258);(729, 348);(819, 281);(707, 416);(617, 528);(527, 618);(685, 393);(797, 506);(819, 641);(797, 169);(797, 190);(774, 191);(729, 191);(0, 0)
294;(797, 190);(752, 236);(774, 258);(864, 303);(841, 258);(729, 236);(842, 304);(819, 258);(685, 394);(617, 528);(527, 618);(729, 415);(796, 528);(797, 663);(797, 168);(797, 168);(774, 169);(774, 168);(0, 0)
295;(797, 169);(752, 236);(752, 236);(841, 303);(841, 258);(752, 236);(752, 326);(819, 258);(684, 394);(617, 506);(527, 618);(729, 394);(775, 528);(797, 663);(796, 168);(796, 168);(752, 168);(774, 168);(0, 0)
296;(796, 169);(730, 236);(729, 236);(797, 281);(819, 236);(752, 236);(797, 281);(797, 258);(684, 393);(617, 506);(527, 618);(729, 393);(774, 506);(797, 663);(774, 168);(796, 168);(752, 168);(774, 168);(0, 0)
297;(774, 169);(729, 236);(707, 236);(752, 281);(797, 236);(752, 236);(819, 303);(819, 236);(662, 394);(595, 528);(528, 618);(729, 393);(775, 528);(797, 663);(774, 168);(774, 168);(751, 168);(752, 168);(0, 0)
298;(774, 190);(707, 236);(684, 236);(707, 281);(774, 236);(752, 236);(841, 303);(819, 258);(662, 415);(594, 528);(550, 640);(729, 394);(796, 528);(797, 663);(752, 168);(774, 168);(729, 169);(752, 168);(0, 0)
299;(774, 190);(707, 236);(684, 236);(707, 281);(774, 236);(752, 236);(841, 303);(819, 236);(662, 415);(594, 528);(550, 640);(729, 394);(796, 528);(797, 663);(752, 168);(774, 168);(729, 169);(752, 168);(0, 0)
300;(752, 191);(707, 258);(662, 236);(662, 281);(729, 236);(752, 258);(820, 303);(796, 236);(640, 416);(594, 528);(550, 641);(729, 415);(796, 528);(797, 663);(730, 169);(752, 169);(707, 190);(730, 236);(0, 0)
301;(729, 191);(685, 258);(640, 258);(617, 281);(684, 258);(751, 258);(819, 303);(774, 236);(640, 416);(572, 528);(550, 641);(707, 416);(796, 528);(797, 663);(729, 190);(730, 191);(685, 191);(729, 191);(0, 0)
302;(707, 191);(684, 258);(639, 258);(594, 303);(640, 258);(729, 258);(775, 303);(729, 258);(640, 416);(572, 528);(550, 641);(707, 416);(775, 528);(797, 663);(685, 191);(707, 191);(662, 191);(707, 191);(0, 0)
303;(684, 191);(662, 258);(617, 258);(550, 303);(595, 258);(707, 258);(751, 303);(684, 258);(639, 438);(550, 528);(550, 641);(707, 416);(774, 528);(797, 663);(662, 190);(684, 190);(640, 191);(685, 213);(0, 0)
304;(640, 191);(640, 258);(595, 258);(527, 303);(572, 258);(706, 258);(684, 303);(639, 258);(639, 416);(550, 528);(549, 641);(707, 416);(774, 529);(819, 663);(639, 169);(662, 190);(617, 191);(684, 191);(0, 0)
305;(640, 191);(640, 258);(595, 258);(527, 303);(572, 258);(706, 258);(684, 303);(639, 258);(639, 416);(550, 528);(549, 641);(707, 416);(774, 529);(819, 663);(639, 169);(662, 190);(617, 191);(684, 191);(0, 0)
306;(617, 191);(639, 258);(594, 258);(527, 303);(549, 258);(684, 258);(640, 281);(595, 258);(617, 416);(550, 528);(549, 641);(685, 416);(752, 528);(819, 641);(617, 169);(639, 169);(595, 213);(662, 191);(0, 0)
307;(594, 190);(617, 258);(594, 258);(505, 303);(527, 258);(662, 258);(595, 281);(550, 236);(617, 416);(550, 528);(549, 641);(684, 416);(752, 528);(841, 618);(594, 168);(595, 168);(572, 213);(639, 191);(0, 0)
308;(572, 169);(617, 258);(595, 258);(550, 303);(550, 258);(639, 236);(528, 281);(527, 236);(617, 416);(550, 506);(549, 641);(662, 394);(752, 528);(841, 596);(572, 168);(594, 168);(550, 213);(617, 190);(0, 0)
309;(572, 169);(617, 236);(595, 236);(527, 303);(549, 236);(617, 236);(505, 281);(527, 236);(617, 416);(550, 506);(549, 641);(662, 415);(730, 528);(841, 595);(550, 168);(572, 168);(527, 213);(595, 169);(0, 0)
310;(550, 169);(595, 236);(617, 236);(595, 325);(527, 236);(595, 258);(483, 281);(527, 236);(617, 416);(550, 506);(550, 641);(662, 415);(729, 506);(819, 595);(550, 168);(572, 168);(527, 213);(595, 190);(0, 0)
311;(550, 169);(595, 236);(617, 236);(595, 325);(527, 236);(595, 258);(483, 281);(527, 236);(617, 416);(550, 506);(550, 641);(662, 415);(729, 506);(819, 595);(550, 168);(572, 168);(527, 213);(595, 190);(0, 0)
312;(550, 169);(595, 258);(617, 236);(572, 326);(505, 236);(572, 258);(482, 281);(527, 236);(662, 393);(550, 506);(841, 596);(639, 416);(729, 506);(549, 663);(572, 190);(550, 168);(572, 190);(594, 190);(0, 0)
313;(550, 191);(594, 258);(617, 258);(572, 326);(550, 258);(572, 258);(482, 281);(527, 236);(662, 394);(549, 506);(819, 596);(617, 416);(707, 528);(549, 641);(572, 191);(550, 169);(572, 191);(594, 191);(0, 0)
314;(550, 191);(594, 258);(617, 258);(595, 304);(549, 258);(550, 258);(460, 303);(527, 236);(640, 416);(528, 506);(819, 618);(617, 416);(707, 528);(549, 663);(572, 191);(572, 190);(572, 191);(594, 191);(0, 0)
315;(550, 191);(594, 258);(617, 259);(595, 304);(528, 281);(550, 258);(460, 303);(482, 259);(639, 416);(527, 506);(819, 618);(639, 438);(707, 550);(549, 663);(572, 191);(550, 191);(572, 191);(594, 191);(0, 0)
316;(550, 191);(594, 259);(617, 259);(595, 348);(572, 304);(550, 259);(482, 303);(483, 280);(639, 416);(527, 506);(819, 618);(595, 416);(706, 550);(549, 663);(572, 191);(550, 191);(572, 191);(594, 191);(0, 0)
317;(550, 191);(594, 259);(617, 259);(595, 348);(572, 304);(550, 259);(482, 303);(483, 280);(639, 416);(527, 506);(819, 618);(595, 416);(706, 550);(549, 663);(572, 191);(550, 191);(572, 191);(594, 191);(0, 0)
318;(550, 191);(594, 259);(617, 259);(595, 348);(572, 303);(550, 259);(482, 303);(482, 259);(639, 416);(527, 506);(819, 618);(639, 438);(707, 550);(549, 663);(572, 191);(550, 191);(572, 191);(594, 191);(0, 0)
319;(550, 191);(594, 258);(617, 258);(573, 326);(527, 258);(550, 259);(482, 303);(527, 258);(639, 416);(527, 506);(819, 618);(639, 416);(707, 528);(549, 663);(572, 191);(550, 190);(527, 236);(594, 191);(0, 0)
320;(550, 191);(595, 258);(617, 258);(572, 326);(528, 258);(572, 258);(482, 303);(527, 236);(617, 416);(549, 506);(819, 618);(639, 416);(707, 528);(549, 663);(572, 191);(550, 169);(572, 191);(594, 191);(0, 0)
321;(550, 169);(595, 236);(595, 236);(527, 303);(528, 258);(595, 258);(505, 281);(527, 236);(617, 416);(550, 506);(549, 641);(662, 415);(729, 528);(549, 663);(572, 190);(572, 168);(573, 191);(595, 190);(0, 0)
322;(550, 168);(617, 236);(595, 236);(549, 304);(550, 326);(617, 236);(527, 281);(527, 236);(617, 415);(550, 506);(550, 641);(662, 394);(730, 506);(819, 596);(572, 169);(572, 168);(594, 169);(595, 169);(0, 0)
323;(550, 168);(617, 236);(595, 236);(549, 304);(550, 326);(617, 236);(527, 281);(527, 236);(617, 415);(550, 506);(550, 641);(662, 394);(730, 506);(819, 596);(572, 169);(572, 168);(594, 169);(595, 169);(0, 0)
324;(572, 168);(617, 236);(595, 236);(549, 304);(550, 258);(639, 236);(527, 303);(549, 236);(617, 394);(550, 528);(550, 641);(662, 393);(752, 506);(819, 618);(594, 168);(572, 168);(595, 168);(617, 168);(0, 0)
325;(572, 168);(617, 236);(594, 236);(527, 303);(527, 258);(662, 236);(617, 280);(572, 236);(617, 394);(550, 528);(550, 641);(684, 393);(752, 506);(819, 619);(572, 168);(594, 168);(595, 169);(617, 168);(0, 0)
326;(594, 169);(639, 236);(594, 236);(527, 303);(549, 258);(684, 236);(640, 281);(617, 236);(617, 394);(550, 528);(550, 641);(684, 393);(752, 528);(819, 641);(594, 168);(595, 168);(617, 168);(617, 168);(0, 0)
327;(595, 190);(640, 236);(595, 236);(527, 303);(572, 258);(685, 236);(706, 281);(640, 236);(617, 415);(550, 528);(550, 641);(684, 394);(774, 528);(797, 641);(595, 168);(617, 168);(662, 191);(640, 169);(0, 0)
328;(617, 191);(662, 258);(595, 258);(550, 303);(594, 258);(707, 236);(751, 281);(684, 236);(617, 416);(550, 528);(550, 641);(685, 416);(774, 528);(797, 641);(617, 169);(639, 169);(639, 191);(662, 191);(0, 0)
329;(617, 191);(662, 258);(595, 258);(550, 303);(594, 258);(707, 236);(751, 281);(684, 236);(617, 416);(550, 528);(550, 641);(685, 416);(774, 528);(797, 641);(617, 169);(639, 169);(639, 191);(662, 191);(0, 0)
330;(662, 191);(662, 258);(617, 258);(572, 304);(617, 258);(707, 258);(774, 281);(707, 236);(639, 416);(572, 528);(550, 641);(707, 416);(775, 528);(797, 641);(640, 190);(662, 190);(639, 191);(684, 191);(0, 0)
331;(685, 191);(684, 258);(639, 258);(617, 303);(662, 258);(729, 258);(797, 281);(751, 236);(639, 416);(572, 528);(550, 641);(707, 416);(796, 528);(797, 663);(684, 190);(685, 190);(662, 191);(707, 191);(0, 0)
332;(707, 191);(685, 258);(662, 258);(662, 303);(707, 258);(729, 258);(819, 281);(774, 236);(640, 416);(594, 550);(549, 641);(707, 416);(797, 528);(797, 663);(707, 190);(729, 169);(684, 191);(752, 168);(0, 0)
333;(751, 191);(707, 258);(662, 258);(707, 303);(752, 258);(752, 258);(819, 303);(797, 258);(662, 416);(595, 529);(528, 641);(707, 416);(797, 528);(797, 663);(729, 169);(752, 168);(685, 191);(730, 169);(0, 0)
334;(752, 190);(707, 258);(685, 258);(752, 281);(796, 236);(751, 258);(819, 303);(797, 258);(662, 416);(617, 528);(527, 618);(729, 416);(797, 506);(797, 663);(751, 168);(752, 168);(707, 190);(730, 169);(0, 0)
335;(752, 190);(707, 258);(685, 258);(752, 281);(796, 236);(751, 236);(819, 303);(797, 236);(662, 416);(617, 528);(527, 618);(729, 416);(797, 506);(797, 663);(751, 168);(752, 168);(707, 190);(730, 169);(0, 0)
336;(774, 169);(729, 236);(707, 236);(797, 281);(797, 236);(730, 236);(797, 281);(797, 236);(662, 415);(617, 528);(527, 618);(729, 415);(796, 506);(797, 663);(752, 168);(774, 168);(729, 169);(752, 168);(0, 0)
337;(774, 169);(729, 236);(751, 236);(841, 281);(819, 236);(707, 236);(752, 325);(797, 258);(684, 415);(617, 528);(527, 596);(729, 415);(796, 506);(797, 663);(774, 168);(774, 168);(730, 169);(752, 168);(0, 0)
338;(796, 190);(730, 236);(752, 236);(842, 281);(819, 236);(707, 236);(864, 281);(819, 236);(685, 416);(617, 528);(527, 596);(729, 416);(796, 506);(797, 663);(774, 168);(775, 168);(752, 190);(752, 168);(0, 0)
339;(797, 190);(751, 236);(774, 236);(864, 303);(819, 236);(707, 236);(729, 348);(797, 258);(707, 416);(617, 528);(527, 596);(729, 416);(796, 506);(797, 663);(775, 168);(774, 190);(752, 190);(774, 190);(0, 0)
340;(797, 191);(751, 258);(775, 258);(864, 303);(797, 235);(707, 258);(729, 349);(819, 280);(729, 416);(797, 528);(797, 663);(685, 416);(639, 528);(527, 618);(796, 190);(775, 191);(752, 191);(707, 191);(0, 0)
341;(797, 191);(751, 258);(775, 236);(864, 303);(797, 235);(707, 258);(729, 349);(819, 280);(729, 416);(797, 528);(797, 663);(685, 416);(639, 528);(527, 618);(796, 190);(775, 191);(752, 191);(707, 191);(0, 0)
342;(797, 191);(751, 258);(796, 258);(864, 304);(864, 303);(706, 258);(729, 371);(819, 281);(729, 416);(639, 529);(797, 663);(685, 416);(797, 506);(527, 618);(796, 190);(796, 191);(752, 191);(707, 191);(0, 0)
343;(797, 191);(751, 258);(775, 258);(864, 325);(864, 303);(685, 259);(729, 371);(819, 303);(729, 416);(640, 551);(527, 618);(707, 416);(797, 506);(797, 641);(796, 191);(796, 191);(752, 191);(774, 191);(0, 0)
344;(797, 191);(751, 258);(775, 258);(864, 326);(864, 304);(685, 259);(729, 371);(819, 303);(729, 416);(640, 551);(527, 618);(707, 416);(797, 506);(819, 640);(796, 191);(775, 191);(752, 191);(707, 191);(0, 0)
345;(797, 213);(730, 258);(774, 258);(864, 326);(864, 326);(706, 259);(729, 370);(819, 303);(729, 416);(640, 551);(527, 618);(685, 416);(797, 528);(797, 640);(796, 191);(775, 191);(752, 191);(774, 191);(0, 0)
346;(797, 191);(730, 258);(774, 258);(842, 304);(864, 303);(707, 258);(707, 349);(819, 303);(707, 416);(639, 550);(527, 618);(729, 416);(797, 506);(797, 663);(775, 191);(775, 191);(752, 191);(774, 191);(0, 0)
347;(797, 191);(730, 258);(774, 258);(842, 304);(864, 303);(707, 258);(707, 349);(819, 281);(707, 416);(639, 550);(527, 618);(729, 416);(797, 506);(797, 663);(775, 191);(775, 191);(752, 191);(774, 191);(0, 0)
348;(796, 191);(730, 258);(774, 258);(842, 303);(819, 258);(707, 258);(864, 303);(819, 258);(707, 416);(618, 528);(527, 618);(685, 415);(797, 506);(797, 663);(774, 169);(774, 191);(752, 191);(774, 191);(0, 0)
349;(796, 190);(730, 236);(752, 258);(841, 303);(819, 258);(729, 236);(752, 326);(819, 258);(684, 415);(617, 528);(527, 596);(729, 415);(775, 506);(797, 641);(774, 168);(775, 168);(752, 190);(774, 169);(0, 0)
350;(775, 169);(729, 236);(729, 236);(819, 303);(819, 258);(751, 236);(797, 281);(797, 258);(662, 394);(617, 528);(527, 596);(707, 394);(774, 528);(797, 641);(774, 168);(774, 168);(730, 169);(752, 168);(0, 0)
351;(774, 168);(729, 236);(707, 236);(775, 281);(797, 258);(751, 236);(797, 281);(797, 236);(662, 393);(595, 528);(527, 618);(707, 393);(774, 528);(797, 641);(752, 168);(774, 168);(729, 168);(752, 168);(0, 0)
352;(774, 169);(729, 236);(685, 236);(729, 281);(774, 236);(752, 236);(819, 303);(819, 258);(662, 394);(595, 528);(527, 618);(707, 394);(774, 506);(797, 641);(752, 168);(774, 168);(729, 168);(752, 168);(0, 0)
